@relation 'nyc_listings - cleaned-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute neighbourhood_group {Brooklyn,Queens,Bronx,Manhattan,'Staten Island'}
@attribute neighbourhood {Greenpoint,Kensington,Ridgewood,'Mott Haven','Morningside Heights','East Village','Prospect Heights',Bedford-Stuyvesant,Midtown,'Sunset Park','Park Slope','Upper West Side','South Slope',Williamsburg,Gowanus,Bushwick,'Upper East Side','Crown Heights','Ditmars Steinway','Middle Village','East Harlem','Fort Greene',Harlem,Jamaica,'Hells Kitchen','Clinton Hill',Flatbush,Chelsea,'Long Island City','Brooklyn Heights','Lower East Side','Flatiron District','Rockaway Beach','Windsor Terrace',Chi0town,Tribeca,'Washington Heights','Greenwich Village','Fi0ncial District','Kips Bay','Clason Point',Eastchester,'Carroll Gardens','West Village',Nolita,'Forest Hills','Murray Hill','East Flatbush','Boerum Hill',Astoria,Sunnyside,'St. George',Gravesend,Kingsbridge,Gramercy,Allerton,'University Heights','Richmond Hill','East New York','Little Italy','Prospect-Lefferts Gardens',Arrochar,SoHo,'Stuyvesant Town',Elmhurst,'Theater District','Sheepshead Bay','Rego Park','Emerson Hill',Bayside,Bensonhurst,Woodside,'Shore Acres','Spuyten Duyvil',Briarwood,'Battery Park City',Maspeth,'Brighton Beach','Two Bridges','Fort Hamilton','Cobble Hill','Jackson Heights','New Springville',Longwood,Inwood,NoHo,Flushing,DUMBO,'Columbia St',Tottenville,'Cypress Hills','Mariners Harbor','East Elmhurst','Kew Gardens','Downtown Brooklyn',Concord,Melrose,'College Point','City Island','Bay Ridge','Red Hook','Vinegar Hill',Glendale,Concourse,'Port Morris',Flatlands,Arverne,Ca0rsie,'Queens Village',Williamsbridge,Soundview,Woodhaven,Parkchester,Bronxdale,'Ozone Park','Bay Terrace',Fordham,Norwood,Clifton,'Claremont Village','Concourse Village','Borough Park',Fieldston,Huguenot,'Mount Hope','Howard Beach',Wakefield,Midwood,'0vy Yard',Brownsville,'Civic Center','Lighthouse Hill','Roosevelt Island','South Ozone Park',Unionport,'Randall Manor','Jamaica Estates','Kew Gardens Hills',Bellerose,'Fresh Meadows','Morris Park','East Morrisania','Springfield Gardens',Tremont,'Far Rockaway','St. Albans',Coro0,'West Brighton','Manhattan Beach','Marble Hill','Dongan Hills',Belmont,'Castleton Corners',Laurelton,'Hunts Point','Great Kills','Pelham Bay','Silver Lake',Riverdale,Morrisania,'Grymes Hill',Holliswood,Tompkinsville,'Morris Heights',Edgemere,'New Brighton','Pelham Gardens',Baychester,'Mill Basin','Sea Gate','Bergen Beach',Stapleton,'Cambria Heights',Richmondtown,'Dyker Heights',Olinville,'Throgs Neck','Coney Island',Rosedale,'Howland Hook',Highbridge,'South Beach','Bath Beach','Midland Beach',Oakwood,Eltingville,Hollis,Schuylerville,Edenwald,'North Riverdale','Mount Eden',Neponsit,'Fort Wadsworth','Westchester Square','Van Nest',Rosebank,Woodlawn,'Grant City','New Dorp','Port Richmond','Country Club',Bayswater,Willowbrook,Douglaston,'New Dorp Beach','Todt Hill','West Farms','Little Neck',Whitestone,'Arden Heights','Co-op City','Jamaica Hills','Princes Bay','Bulls Head','Castle Hill','Belle Harbor',Westerleigh,'Chelsea, Staten Island','Gerritsen Beach','Breezy Point',Graniteville,Woodrow,'Hollis Hills','Port Ivory','Rockaway Park','Freshkills Park','Floral Park','Ellis Island',Bloomfield,'Ferry Point Park','Park Hill','Pelham Islands','Broad Channel','Pelham Bay Park','Van Cortlandt Park','LaGuardia Airport','Marine Park','Flushing Meadows Coro0 Park','Forest Park','Bronx Park','Croto0 Park','Green-Wood Cemetery','Prospect Park','Central Park'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Hotel room','Private room','Entire home/apt','Shared room'}
@attribute number_of_reviews numeric
@attribute days_since_last_review numeric
@attribute reviews_per_month numeric
@attribute calculated_host_listings_count numeric
@attribute availability_365 numeric
@attribute number_of_reviews_ltm numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
'Staten Island','Mariners Harbor',40.62935,-74.16225,'Private room',3,44454,0.09,2,365,1,7.226587,4.371632,13.112268,60
Brooklyn,Williamsburg,40.70804,-73.95342,'Entire home/apt',56,43775,1.1,1,0,0,0.079437,6.49967,3.866711,71
Queens,Astoria,40.75601,-73.91337,'Private room',84,44802,1.67,3,283,22,0.022743,2.663373,3.940691,69
Queens,Woodside,40.74191,-73.89255,'Private room',5,44783,0.11,111,349,3,0.326673,2.667546,5.195084,65
Queens,Woodside,40.74456,-73.90574,'Private room',64,44662,1.25,1,271,12,0.167614,2.889047,4.45254,43
Brooklyn,Bushwick,40.68818,-73.91933,'Private room',44,44716,0.87,1,1,11,0.18219,6.651222,6.021793,48
Brooklyn,'Sunset Park',40.64315,-74.01656,'Private room',43,44805,1.17,1,320,17,0.142928,8.977755,8.104078,73
Manhattan,'Washington Heights',40.85239,-73.93763,'Entire home/apt',4,43555,0.09,1,0,0,0.051403,6.286923,7.017794,66
Brooklyn,Williamsburg,40.71714,-73.95052,'Entire home/apt',1,43279,0.02,1,0,0,0.212212,5.939268,3.405353,230
Manhattan,'Stuyvesant Town',40.73349,-73.97775,'Private room',1,43287,0.02,1,0,0,0.276005,6.485285,1.743324,50
Brooklyn,'Fort Greene',40.69352,-73.97051,'Entire home/apt',0,44880,0,2,33,0,0.425784,7.868774,4.523775,800
Manhattan,Midtown,40.75563,-73.97106,'Private room',8,43359,0.16,1,0,0,0.11221,5.578275,0.805205,125
Brooklyn,'Crown Heights',40.66726,-73.93059,'Private room',186,44806,3.62,1,235,38,0.174404,8.220123,6.941858,101
Manhattan,'Greenwich Village',40.73163,-73.99199,'Entire home/apt',1,43292,0.02,1,0,0,0.085215,7.237533,1.853714,226
Brooklyn,'Windsor Terrace',40.65163,-73.97435,'Entire home/apt',2,43835,0.04,1,0,0,0.097409,10.292491,7.364735,225
Queens,Sunnyside,40.7365,-73.92049,'Private room',12,44788,0.24,111,293,3,0.471163,3.837208,3.847083,65
Manhattan,'Upper East Side',40.76169,-73.96114,'Entire home/apt',2,43467,0.04,1,0,0,0.337424,4.951469,1.354206,101
Queens,'Cambria Heights',40.701292,-73.74178,'Private room',0,44880,0,4,347,0,2.425244,4.733995,13.870471,40
Brooklyn,'Prospect Heights',40.67904,-73.96453,'Entire home/apt',2,44074,0.04,1,0,0,0.300011,8.430239,5.567249,220
Brooklyn,'Clinton Hill',40.69525,-73.96545,'Entire home/apt',51,44347,1,1,0,0,0.499203,7.594456,4.466001,95
Brooklyn,'South Slope',40.66473,-73.98143,'Entire home/apt',10,43800,0.2,1,0,0,0.122743,9.774145,6.439466,105
Brooklyn,Greenpoint,40.73508,-73.95391,'Private room',7,44056,0.21,1,0,0,0.264595,5.306308,2.340099,80
Manhattan,SoHo,40.72425,-73.99797,'Entire home/apt',31,44451,0.75,1,0,1,0.015607,7.759314,2.426242,550
Manhattan,Chelsea,40.74496,-74.0035,'Entire home/apt',6,43829,0.13,1,357,0,0.297516,7.485473,1.332465,900
Bronx,Baychester,40.87232,-73.84146,'Entire home/apt',32,44794,2.16,1,348,26,0.330828,6.779957,11.138828,121
'Staten Island','Port Richmond',40.63552,-74.13363,'Private room',26,44514,0.53,1,347,2,5.759914,4.373206,11.697672,50
Manhattan,'Upper West Side',40.79041,-73.96958,'Entire home/apt',1,43309,0.02,1,0,0,0.284285,5.37316,2.399283,230
Brooklyn,Flatbush,40.63061,-73.96193,'Entire home/apt',13,43628,0.26,1,0,0,0.099294,9.989297,8.883619,125
Queens,Ridgewood,40.70828,-73.89458,'Private room',14,44669,0.27,1,249,3,0.158949,4.904547,6.034332,120
Brooklyn,Williamsburg,40.71821,-73.94442,'Entire home/apt',209,44796,4.14,13,87,62,0.252089,5.652018,3.545241,135
Brooklyn,Flatbush,40.64046,-73.95391,'Entire home/apt',145,44791,2.86,2,341,47,0.308014,9.533034,8.29164,252
Queens,Flushing,40.75804,-73.81857,'Private room',6,43323,0.12,1,0,0,0.634907,3.232548,9.114378,40
Brooklyn,'Park Slope',40.68156,-73.97888,'Private room',3,43832,0.07,1,0,0,0.145341,8.787685,5.286731,95
Manhattan,'Upper East Side',40.77156,-73.95157,'Entire home/apt',4,43567,0.09,1,0,0,0.416794,4.329445,2.075444,129
Brooklyn,Bedford-Stuyvesant,40.68441,-73.93886,'Private room',83,44773,1.64,2,9,4,0.328539,7.353971,5.680495,38
Manhattan,Harlem,40.81076,-73.94354,'Private room',7,44653,0.14,111,326,3,0.233269,4.512917,4.301344,68
Manhattan,'West Village',40.7294,-74.00259,'Entire home/apt',25,43767,0.49,1,0,0,0.1711,7.826484,2.18289,200
Brooklyn,'Fort Greene',40.69295,-73.98212,'Entire home/apt',1,43484,0.02,1,0,0,0.159969,8.339841,4.492242,130
Queens,'College Point',40.78086,-73.84665,'Private room',75,44796,1.48,2,67,23,1.72493,1.439051,7.743562,62
Manhattan,Midtown,40.7427,-73.98334,'Entire home/apt',7,43792,0.19,1,0,0,0.056542,6.498264,1.062267,149
Brooklyn,'East Flatbush',40.64738,-73.95091,'Private room',114,44796,2.35,2,227,32,0.192139,9.384954,7.862963,82
Brooklyn,Flatbush,40.63558,-73.96543,'Entire home/apt',4,44430,0.09,1,110,0,0.152366,10.165272,8.517764,950
Brooklyn,Bedford-Stuyvesant,40.68757,-73.92117,'Private room',117,44773,2.36,1,1,38,0.14903,6.729069,5.996121,69
'Staten Island','St. George',40.64728,-74.08572,'Private room',0,44880,0,1,154,0,3.503125,5.501251,9.397214,55
Brooklyn,'Fort Greene',40.68856,-73.97129,'Entire home/apt',6,44759,0.12,1,24,3,0.222571,8.151318,4.853772,150
Queens,'Long Island City',40.74462,-73.95128,'Entire home/apt',71,43901,1.43,1,0,0,0.097792,4.848679,2.084058,175
Manhattan,'Upper West Side',40.79536,-73.96968,'Private room',0,44880,0,1,0,0,0.175245,5.446838,2.718706,65
Queens,Jamaica,40.67162,-73.77911,'Private room',143,44800,2.79,6,167,53,2.419657,2.219966,12.748027,70
Queens,'Richmond Hill',40.69747,-73.82682,'Entire home/apt',36,44739,0.72,2,350,7,0.223969,4.770304,9.618076,281
Brooklyn,Bushwick,40.69881,-73.92187,'Entire home/apt',7,43832,0.14,1,0,0,0.117845,6.040969,5.361903,110
Brooklyn,Greenpoint,40.72776,-73.9501,'Private room',1,43291,0.02,1,0,0,0.233917,5.435429,2.844223,50
Brooklyn,Greenpoint,40.72986,-73.95562,'Entire home/apt',0,44880,0,1,0,0,0.116971,5.587299,2.536073,150
Manhattan,'Morningside Heights',40.80702,-73.96511,'Entire home/apt',4,43645,0.08,1,0,0,0.072989,5.454231,3.560887,300
Manhattan,'Upper East Side',40.77198,-73.95531,'Entire home/apt',8,43467,0.16,1,0,0,0.273684,4.530464,1.909877,206
Brooklyn,Bedford-Stuyvesant,40.67981,-73.94623,'Private room',15,43468,0.29,1,0,0,0.233163,7.830681,5.805563,43
Queens,'Kew Gardens',40.70977,-73.8285,'Private room',11,43639,0.22,1,0,0,0.311487,5.238673,9.195506,52
Manhattan,Harlem,40.81619,-73.94548,'Private room',23,43779,0.45,1,0,0,0.163094,4.803526,4.571185,72
Manhattan,'Lower East Side',40.71924,-73.98992,'Private room',5,44693,0.12,3,0,2,0.107719,7.551695,2.685306,89
Manhattan,'Murray Hill',40.75072,-73.9767,'Entire home/apt',3,43861,0.08,116,0,0,0.06084,5.970447,0.695116,175
Manhattan,'Murray Hill',40.75107,-73.9781,'Entire home/apt',12,44788,0.27,116,281,4,0.091223,6.036008,0.626015,175
Brooklyn,Williamsburg,40.70987,-73.95409,'Entire home/apt',5,43408,0.1,1,0,0,0.208231,6.432787,3.737649,168
Manhattan,Chi0town,40.71375,-73.99905,'Private room',42,44620,0.83,3,121,3,0.240529,8.175362,3.141605,107
Manhattan,'Lower East Side',40.71973,-73.98504,'Entire home/apt',8,43833,0.16,1,0,0,0.162449,7.308637,2.640749,175
Brooklyn,Kensington,40.62954,-73.97472,'Private room',36,43708,0.71,2,0,0,0.123794,10.690881,8.883261,49
Brooklyn,Williamsburg,40.71173,-73.95909,'Entire home/apt',0,44880,0,1,0,0,0.240941,6.535191,3.503171,92
Manhattan,'Fi0ncial District',40.7067,-74.00781,'Private room',3,43388,0.06,2,0,0,0.070927,8.839113,3.743435,75
Brooklyn,Flatbush,40.64045,-73.9534,'Entire home/apt',95,44600,1.91,2,261,2,0.280258,9.505184,8.298152,110
Manhattan,'Upper West Side',40.80108,-73.96195,'Entire home/apt',8,44696,0.24,2,37,5,0.214799,5.149434,3.238709,110
Brooklyn,'Cypress Hills',40.67819,-73.89364,'Entire home/apt',59,44663,1.17,1,229,9,0.108806,6.790388,7.4486,168
Brooklyn,'South Slope',40.66607,-73.98931,'Entire home/apt',3,43704,0.06,1,0,0,0.199688,9.963088,6.34658,160
Brooklyn,Bushwick,40.68773,-73.91614,'Entire home/apt',76,44796,1.49,3,303,31,0.094718,6.615334,6.152317,199
Queens,Jamaica,40.70815,-73.79803,'Entire home/apt',0,44880,0,1,0,0,0.289898,4.849365,10.798336,99
Brooklyn,Williamsburg,40.7154,-73.95712,'Entire home/apt',3,43319,0.06,2,0,0,0.124902,6.283361,3.322826,160
Brooklyn,Williamsburg,40.71561,-73.95664,'Private room',2,43353,0.04,2,0,0,0.107925,6.254283,3.322364,75
Manhattan,'Upper West Side',40.77364,-73.99009,'Entire home/apt',20,43679,0.4,1,0,0,0.430524,6.419816,1.107878,300
Queens,'Jackson Heights',40.74878,-73.89577,'Entire home/apt',2,43286,0.04,1,0,0,0.172885,2.333671,4.94039,156
Bronx,'Concourse Village',40.83053,-73.92059,'Private room',47,44809,0.93,2,348,5,0.252649,4.5175,6.132395,80
Brooklyn,'Crown Heights',40.67895,-73.95699,'Private room',2,43373,0.04,1,0,0,0.1301,8.196929,5.672228,70
Manhattan,'Hells Kitchen',40.76534,-73.99385,'Private room',2,43311,0.04,1,0,0,0.473345,6.670791,0.681436,95
Brooklyn,'Carroll Gardens',40.68214,-73.99643,'Private room',7,43578,0.14,2,37,0,0.152137,9.419997,5.26825,200
Queens,Sunnyside,40.74499,-73.91666,'Private room',1,43311,0.02,1,0,0,0.160712,3.275244,3.864376,73
Queens,'Forest Hills',40.71344,-73.85122,'Private room',4,43315,0.08,3,0,0,0.671213,4.551569,7.950287,59
Brooklyn,Bushwick,40.68585,-73.91564,'Private room',3,44372,0.06,28,249,0,0.06705,6.726963,6.271625,36
Queens,Edgemere,40.59618,-73.76897,'Entire home/apt',38,44791,0.8,2,357,17,0.069251,3.038407,16.261691,250
Queens,'Queens Village',40.70635,-73.74056,'Entire home/apt',223,43905,4.38,1,89,0,2.401449,5.078219,13.840431,1800
Brooklyn,'Prospect Heights',40.67857,-73.97314,'Entire home/apt',102,44809,2.03,1,287,35,0.102486,8.743553,5.522063,500
Queens,'Middle Village',40.71105,-73.87394,'Entire home/apt',4,43352,0.08,1,0,0,0.854198,4.56487,6.899066,100
Brooklyn,'Crown Heights',40.67667,-73.95273,'Private room',5,43772,0.1,1,0,0,0.288827,8.201095,5.890106,75
Brooklyn,'Brooklyn Heights',40.69888,-73.99384,'Private room',1,43682,0.03,1,0,0,0.105896,8.545524,4.104617,80
Queens,'St. Albans',40.70453,-73.76203,'Private room',59,44757,1.19,2,265,13,1.314784,4.588847,12.747061,55
Queens,'Jackson Heights',40.75232,-73.88695,'Private room',13,44730,0.26,1,33,9,0.367395,1.887071,5.395084,49
Bronx,'City Island',40.84791,-73.78833,'Entire home/apt',108,44801,2.13,1,98,34,2.195175,6.706282,12.42508,119
'Staten Island','West Brighton',40.63414,-74.1135,'Private room',11,44730,0.28,6,306,3,4.670404,5.029914,11.040075,45
Queens,Elmhurst,40.73699,-73.87393,'Private room',71,44799,1.4,1,28,41,0.180094,2.775375,6.261843,75
Queens,Woodside,40.74221,-73.90223,'Private room',2,44803,0.15,111,252,1,0.239544,2.906262,4.675262,89
Manhattan,Midtown,40.76043,-73.97403,'Entire home/apt',14,44549,0.27,6,361,3,0.070619,5.657819,0.648319,1199
Brooklyn,'Brooklyn Heights',40.69122,-73.99423,'Entire home/apt',5,43605,0.1,1,0,0,0.237225,8.905065,4.632408,310
Queens,Astoria,40.76661,-73.91456,'Shared room',8,43870,0.22,1,0,0,0.305234,2.404858,3.91862,45
Manhattan,Gramercy,40.73453,-73.98353,'Private room',3,44738,0.06,6,334,2,0.175481,6.734584,1.622998,75
Manhattan,Harlem,40.81874,-73.95651,'Entire home/apt',28,43432,0.55,1,0,0,0.240514,5.404383,4.480001,170
Queens,Glendale,40.70118,-73.87892,'Entire home/apt',92,44801,1.82,1,241,14,0.854454,5.25666,7.016753,111
Bronx,'Clason Point',40.81323,-73.85321,'Private room',8,43907,0.18,6,249,0,1.440869,2.702105,8.166698,68
Bronx,'Clason Point',40.81185,-73.85336,'Private room',4,43647,0.1,6,249,0,1.530094,2.611457,8.115419,71
Brooklyn,'Park Slope',40.6726,-73.98226,'Entire home/apt',233,44809,4.57,1,253,66,0.328674,9.377698,5.895255,385
Manhattan,SoHo,40.72409,-74.00706,'Entire home/apt',5,43738,0.1,2,0,0,0.0954,8.205424,2.619229,345
Brooklyn,'Crown Heights',40.67367,-73.95474,'Private room',5,44008,0.1,3,0,0,0.174854,8.434744,6.056302,120
Manhattan,Chi0town,40.71836,-73.99654,'Entire home/apt',17,44081,0.33,1,0,0,0.152305,7.891698,2.800794,109
Brooklyn,'Crown Heights',40.67463,-73.95926,'Entire home/apt',4,44774,0.08,1,109,2,0.089859,8.513375,5.928258,249
Manhattan,'East Village',40.72581,-73.97642,'Entire home/apt',10,44809,0.2,1,0,5,0.457731,6.686371,2.275767,260
Manhattan,Midtown,40.76086,-73.96598,'Entire home/apt',1,43338,0.02,1,0,0,0.14858,5.221865,1.083908,100
Manhattan,Midtown,40.75319,-73.99068,'Entire home/apt',7,43468,0.14,1,0,0,0.1606,6.656762,0.436053,210
Manhattan,Harlem,40.8205,-73.95645,'Private room',5,43331,0.1,1,0,0,0.183758,5.467017,4.594939,41
Brooklyn,Williamsburg,40.71262,-73.96577,'Entire home/apt',1,43320,0.02,1,0,0,0.522799,6.762808,3.311348,125
Brooklyn,'Fort Greene',40.68822,-73.97298,'Entire home/apt',12,43772,0.24,1,0,0,0.151233,8.230096,4.863105,124
Queens,Elmhurst,40.7392,-73.87449,'Private room',11,43363,0.22,1,0,0,0.222148,2.623967,6.198405,74
Manhattan,'Murray Hill',40.7483,-73.9775,'Entire home/apt',2,44500,0.15,83,365,1,0.230258,6.064878,0.799223,220
Manhattan,'East Harlem',40.78999,-73.95021,'Entire home/apt',66,43736,1.3,1,0,0,0.154992,4.328602,2.930001,225
Manhattan,'Murray Hill',40.74826,-73.97709,'Entire home/apt',5,44782,0.12,83,365,1,0.226171,6.044653,0.813951,220
Queens,Rosedale,40.65252,-73.74051,'Private room',1,43275,0.02,1,0,0,3.445579,2.302878,15.228281,70
Manhattan,SoHo,40.72254,-74.00556,'Entire home/apt',0,44880,0,1,0,0,0.044744,8.180978,2.680703,300
Brooklyn,'Crown Heights',40.67468,-73.95664,'Entire home/apt',16,43423,0.32,1,0,0,0.054097,8.431809,5.961118,65
Brooklyn,Bushwick,40.70153,-73.9261,'Private room',0,44880,0,1,0,0,0.259936,5.982834,5.069593,60
Manhattan,Midtown,40.74664,-73.98323,'Entire home/apt',2,43323,0.04,1,0,0,0.073877,6.398004,0.793578,179
Manhattan,'East Harlem',40.78794,-73.94322,'Entire home/apt',2,44044,0.05,1,0,0,0.296204,3.926593,3.097885,50
Manhattan,Midtown,40.76137,-73.97886,'Entire home/apt',6,44708,0.12,1,0,2,0.190259,5.903867,0.430707,634
Brooklyn,'Boerum Hill',40.69042,-73.9911,'Entire home/apt',12,43832,0.24,1,0,0,0.146374,8.815752,4.673034,180
Queens,'Jackson Heights',40.75744,-73.85988,'Private room',217,44792,4.38,4,12,76,0.465658,1.53,6.858961,62
Brooklyn,Gowanus,40.66867,-73.99133,'Entire home/apt',0,44880,0,1,0,0,0.13923,9.823062,6.171984,55
Manhattan,'Upper West Side',40.802004,-73.96332,'Entire home/apt',0,44880,0,1,252,0,0.235428,5.240834,3.268901,111
Brooklyn,'Sunset Park',40.66168,-73.99426,'Private room',4,43792,0.08,3,0,0,0.227144,9.759013,6.663268,85
Manhattan,Harlem,40.80816,-73.95091,'Entire home/apt',10,43901,0.21,1,0,0,0.213775,4.779859,3.942799,80
Brooklyn,Gowanus,40.66978,-73.99045,'Private room',210,44807,4.32,2,20,71,0.049932,9.815434,6.093177,90
Brooklyn,Bedford-Stuyvesant,40.68269,-73.91188,'Entire home/apt',55,43905,1.27,2,262,0,0.08246,6.864795,6.569633,248
Brooklyn,Flatbush,40.64157,-73.96677,'Entire home/apt',36,44789,0.72,1,0,1,0.168409,10.235982,8.098499,155
Brooklyn,Bedford-Stuyvesant,40.68446,-73.95535,'Private room',96,44802,1.91,1,112,17,0.227737,7.833406,5.334609,140
Brooklyn,Williamsburg,40.7161,-73.95328,'Entire home/apt',0,44880,0,1,0,0,0.199124,6.097526,3.38427,259
Manhattan,'Roosevelt Island',40.76467,-73.94856,'Private room',2,43302,0.04,1,0,0,0.457242,4.236718,2.068766,150
Manhattan,'Flatiron District',40.7403,-73.98599,'Hotel room',271,44807,5.44,5,349,167,0.044841,6.694322,1.221593,479
Bronx,Allerton,40.86697,-73.86696,'Private room',0,44880,0,1,0,0,0.103664,6.201841,9.920926,34
Manhattan,Midtown,40.75165,-73.98461,'Shared room',1,43812,0.03,1,0,0,0.174849,6.364912,0.440836,85
Manhattan,'East Harlem',40.81005,-73.93566,'Private room',24,44810,0.48,1,0,10,0.385526,4.122368,4.505973,139
Manhattan,'Upper East Side',40.78067,-73.95019,'Shared room',18,43702,0.42,1,67,0,0.21217,4.243342,2.482683,125
Brooklyn,'Clinton Hill',40.6815,-73.96288,'Entire home/apt',5,44534,0.1,1,0,1,0.202194,8.240276,5.421062,100
Queens,'East Elmhurst',40.76595,-73.88185,'Entire home/apt',10,44809,4.29,1,348,10,1.243714,0.92612,5.685813,145
Brooklyn,Bushwick,40.69581,-73.93262,'Private room',0,44880,0,2,0,0,0.189781,6.502159,5.172023,70
Queens,Jamaica,40.71107,-73.78388,'Entire home/apt',31,44381,0.62,5,0,0,0.108776,4.948263,11.474832,264
Brooklyn,Bushwick,40.69024,-73.92165,'Private room',4,43294,0.08,1,0,0,0.053029,6.570792,5.832101,75
Manhattan,'Stuyvesant Town',40.73499,-73.97913,'Entire home/apt',1,43296,0.02,1,0,0,0.310076,6.505092,1.625339,150
Brooklyn,'Crown Heights',40.67762,-73.94153,'Private room',4,43415,0.08,3,179,0,0.162807,7.834266,6.043527,120
Manhattan,'West Village',40.73473,-74.00582,'Entire home/apt',6,43549,0.12,1,0,0,0.18292,7.842049,1.95166,149
Brooklyn,'Red Hook',40.67617,-74.01191,'Entire home/apt',65,44808,1.3,1,53,6,0.891835,8.634632,5.827494,120
Brooklyn,Flatbush,40.63345,-73.96022,'Private room',0,44880,0,1,0,0,0.178574,9.885968,8.704089,93
Queens,'Long Island City',40.75288,-73.93555,'Entire home/apt',58,44052,1.15,1,0,0,0.147565,3.824957,2.750056,71
Brooklyn,'East Flatbush',40.64559,-73.92388,'Private room',13,44772,0.26,2,220,3,1.174556,7.904513,8.454559,32
Brooklyn,Williamsburg,40.71214,-73.94006,'Private room',146,44766,2.88,2,0,18,0.045648,5.806874,4.021011,45
Brooklyn,Williamsburg,40.70909,-73.96338,'Entire home/apt',5,43856,0.1,1,0,0,0.306824,6.830438,3.584393,232
Brooklyn,Bushwick,40.70275,-73.92773,'Entire home/apt',4,44697,0.45,1,95,4,0.337562,5.954011,4.947979,390
Queens,Sunnyside,40.7369,-73.92856,'Shared room',1,43303,0.02,1,0,0,0.535705,4.131401,3.432937,85
Manhattan,'Washington Heights',40.85506,-73.93194,'Entire home/apt',71,44790,1.45,1,286,21,0.138498,6.273851,7.307781,239
Manhattan,'East Harlem',40.79446,-73.94185,'Private room',9,44767,0.19,111,185,5,0.136618,3.964351,3.465403,75
Queens,Arverne,40.59263,-73.7964,'Entire home/apt',78,44807,1.54,2,95,17,0.12094,3.362335,15.388402,270
Brooklyn,'Bergen Beach',40.62719,-73.91315,'Entire home/apt',71,44796,1.43,5,266,12,1.477936,7.356061,9.852494,211
Brooklyn,Bushwick,40.69924,-73.92324,'Entire home/apt',9,43831,0.18,1,0,0,0.196314,6.048248,5.290971,70
Brooklyn,Williamsburg,40.71421,-73.96079,'Private room',0,44880,0,1,0,0,0.304225,6.486701,3.309044,91
Manhattan,'East Harlem',40.78957,-73.95,'Entire home/apt',0,44880,0,1,0,0,0.15496,4.311546,2.915841,100
Brooklyn,'Vinegar Hill',40.70221,-73.98461,'Entire home/apt',0,44880,0,1,0,0,0.210744,8.011063,3.849817,165
Queens,Woodside,40.74315,-73.91167,'Private room',2,43435,0.04,111,335,0,0.083993,3.173472,4.159305,65
Brooklyn,Williamsburg,40.71137,-73.94194,'Private room',141,44799,2.79,1,32,15,0.08006,5.913235,4.001098,39
Queens,Sunnyside,40.74347,-73.91396,'Private room',1,43772,0.03,1,0,0,0.090168,3.24296,4.032696,70
Brooklyn,Williamsburg,40.71157,-73.94953,'Entire home/apt',8,44794,3.24,1,119,8,0.132649,6.176647,3.757745,310
Bronx,'Pelham Gardens',40.86105,-73.84443,'Entire home/apt',108,44038,2.18,2,310,0,0.594496,5.98663,10.482643,82
Brooklyn,'East Flatbush',40.6636,-73.93941,'Entire home/apt',15,44788,0.3,1,0,4,0.432702,8.64565,6.982824,100
Brooklyn,'Crown Heights',40.67492,-73.94729,'Entire home/apt',75,44784,1.51,2,0,10,0.384038,8.150878,6.100352,200
Manhattan,Midtown,40.76302,-73.97783,'Private room',1,43304,0.02,1,0,0,0.077694,5.828421,0.543468,250
Brooklyn,'Borough Park',40.64072,-73.99787,'Private room',1,44787,1,7,215,1,0.200701,9.988264,8.120456,65
Brooklyn,'Fort Greene',40.68515,-73.96835,'Entire home/apt',8,44792,0.16,1,0,1,0.189115,8.226373,5.113124,160
Queens,Woodside,40.74173,-73.90586,'Entire home/apt',185,44801,3.64,1,104,48,0.311566,3.047624,4.490923,306
Brooklyn,'Crown Heights',40.67524,-73.95071,'Private room',12,43417,0.24,2,0,0,0.358997,8.227004,6.018086,60
Brooklyn,Williamsburg,40.71275,-73.96051,'Private room',12,43710,0.24,1,0,0,0.334926,6.543403,3.407371,360
Manhattan,'West Village',40.73799,-74.00045,'Entire home/apt',8,43439,0.16,1,0,0,0.017689,7.486689,1.603933,325
Manhattan,'East Harlem',40.7953,-73.94249,'Private room',19,44775,0.39,1,39,3,0.098019,4.015344,3.484058,101
Brooklyn,'Prospect Heights',40.67316,-73.965,'Entire home/apt',6,44773,0.12,1,0,1,0.088654,8.774263,5.960007,175
Bronx,'Morris Heights',40.84819,-73.91414,'Entire home/apt',1,43306,0.02,1,0,0,0.129645,5.398061,7.342201,149
Brooklyn,Kensington,40.6447,-73.97082,'Entire home/apt',64,44803,1.27,1,26,21,0.357079,10.462344,7.858682,117
Manhattan,'Hells Kitchen',40.76007,-73.99838,'Entire home/apt',3,43290,0.06,1,0,0,0.381073,6.968709,0.717606,240
Queens,'Queens Village',40.70765,-73.74777,'Private room',124,44807,2.46,2,360,25,1.998123,5.011326,13.43695,76
Queens,'Ditmars Steinway',40.76977,-73.90849,'Private room',23,44753,0.46,2,66,6,0.411646,2.025688,4.282458,72
Queens,Flushing,40.76429,-73.82869,'Entire home/apt',4,44761,0.08,3,113,2,0.331778,2.557447,8.572819,65
