@relation 'chicago_listings - full-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute host_is_superhost {t,f}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute neighbourhood_cleansed {'Hyde Park','West Town','Lincoln Park','Logan Square',Uptown,'Near South Side',Edgewater,'North Center',Pullman,'West Ridge','Near West Side',Bridgeport,Kenwood,'Lake View',Loop,'Lincoln Square','Grand Boulevard','Forest Glen','Near North Side','Lower West Side','East Garfield Park','Rogers Park','North Lawndale',Beverly,Chatham,Woodlawn,Avondale,'Humboldt Park','Portage Park','Washington Park','South Lawndale','South Shore','Morgan Park',Dunning,'West Lawn','Irving Park','Armour Square','Albany Park','South Deering','West Garfield Park',Hermosa,'Mckinley Park',Douglas,Hegewisch,'West Elsdon',Ashburn,'Greater Grand Crossing','Norwood Park','Garfield Ridge',Austin,'North Park','Belmont Cragin',Oakland,'West Pullman','Archer Heights','Jefferson Park','Edison Park','Brighton Park',Englewood,'Chicago Lawn','South Chicago','Mount Greenwood',Montclare,'West Englewood',Roseland,'Calumet Heights','Fuller Park',Ohare,'Auburn Gresham','New City','Avalon Park',Burnside,Clearing,'Gage Park','Washington Heights','East Side',Riverdale}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {t,f}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
f,2,5,t,t,'West Town',41.90366,-87.69547,'Entire home/apt',8,4,5,1,1125,t,15,34,64,339,61,49,3,4.67,4.79,4.66,4.92,4.92,4.66,4.66,f,2,2,0,0,4.28,0.956752,8.693379,3.995851,124
t,4,4,t,t,'West Town',41.89127,-87.68229,'Entire home/apt',8,3,4,3,1125,t,8,30,60,335,20,19,2,4.95,5,4.95,4.95,4.95,4.95,4.85,t,3,3,0,0,1.6,0.347869,8.210737,3.006573,491
f,1,2,t,t,Loop,41.87164,-87.63397,'Entire home/apt',4,1,2,32,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.267663,8.759786,0.500523,250
t,2,2,t,f,'West Town',41.90837,-87.66826,'Entire home/apt',5,2,3,32,1125,t,20,50,80,355,71,53,3,4.92,4.9,4.8,4.99,5,4.96,4.87,t,2,2,0,0,4.79,0.307467,9.61255,2.96176,195
t,4,9,t,t,'Near West Side',41.86861,-87.68457,'Entire home/apt',2,1,2,28,180,t,8,17,39,314,0,0,0,?,?,?,?,?,?,?,t,3,3,0,0,?,0.490977,6.797725,3.061294,149
f,17,20,t,t,'Lower West Side',41.8595,-87.65143,'Entire home/apt',6,2,2,1,365,t,16,44,74,349,53,43,1,4.21,4.13,3.85,4.55,4.17,4.53,4.08,t,12,7,5,0,3.56,0.255455,7.491019,1.744096,227
f,1,1,t,f,Douglas,41.83905,-87.62176,'Entire home/apt',4,2,2,32,365,t,20,45,75,350,27,23,0,4.52,4.85,4.19,4.7,4.41,4.78,4.74,f,1,1,0,0,2.06,0.479337,8.01752,2.729976,206
f,3,3,t,f,Beverly,41.69977,-87.66974,'Entire home/apt',6,2,2,3,1125,t,27,57,87,360,48,37,3,4.54,4.9,4.71,4.92,4.85,4.77,4.31,f,2,2,0,0,3.3,0.04182,7.467992,12.496516,182
t,1,1,t,t,'Washington Park',41.78919,-87.61938,'Entire home/apt',2,1,1,2,14,t,14,44,74,347,28,24,4,4.96,5,5,4.96,5,4.89,5,t,1,1,0,0,2.02,0.39778,7.266392,6.161115,168
t,1,2,t,t,'West Town',41.90833,-87.67115,'Entire home/apt',2,?,1,2,1125,t,6,17,33,305,96,81,5,4.78,4.79,4.76,4.94,4.93,4.99,4.75,f,1,1,0,0,6.55,0.357226,9.535698,3.073777,104
t,1,1,t,t,'Lincoln Square',41.9631,-87.68138,'Entire home/apt',2,1,1,2,7,t,20,50,80,80,17,7,0,4.76,4.82,4.76,4.88,4.94,5,4.71,f,1,1,0,0,1.16,0.252748,12.245525,6.506119,171
f,4050,4359,t,t,'Near West Side',41.88592,-87.64407,'Entire home/apt',2,1,1,32,1125,t,5,5,5,280,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.144904,9.084124,0.947753,141
f,4050,4359,t,t,'Near West Side',41.88592,-87.64407,'Entire home/apt',2,1,1,32,1125,t,0,0,0,228,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.144904,9.084124,0.947753,145
f,4050,4359,t,t,'Near North Side',41.892503,-87.616283,'Entire home/apt',2,?,1,32,1125,t,0,0,15,290,1,1,0,4,5,4,5,5,5,4,t,525,525,0,0,0.13,0.625385,10.4519,1.237917,118
f,4050,4359,t,t,'Near North Side',41.892503,-87.616283,'Entire home/apt',4,2,2,32,1125,t,0,0,0,275,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.625385,10.4519,1.237917,221
f,4050,4359,t,t,'Near North Side',41.892503,-87.616283,'Entire home/apt',2,1,1,32,1125,t,0,0,0,189,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.625385,10.4519,1.237917,146
t,1,2,t,t,'Lake View',41.9461,-87.64993,'Entire home/apt',4,2,2,3,120,t,9,9,34,173,37,31,3,4.84,4.84,4.89,4.95,4.95,5,4.81,f,1,1,0,0,2.71,0.218031,12.383046,4.819012,235
f,21,27,t,t,'Near North Side',41.89039,-87.63844,'Entire home/apt',4,2,2,2,28,t,15,41,71,341,4,3,0,4.75,4.75,5,5,4.75,5,4.75,f,21,21,0,0,0.3,0.244827,9.518451,0.970393,380
f,21,27,t,t,'Near North Side',41.89034,-87.63711,'Entire home/apt',4,1,1,32,365,t,30,60,90,365,2,1,0,5,5,5,5,5,5,4.5,t,21,21,0,0,0.16,0.174313,9.563483,0.934122,470
f,21,27,t,t,'Near North Side',41.89045,-87.63878,'Entire home/apt',4,?,?,2,28,t,14,38,68,343,2,2,1,5,5,5,5,5,5,5,f,21,21,0,0,0.37,0.263836,9.509463,0.983139,216
t,3,4,t,t,'Near West Side',41.86731,-87.68622,'Entire home/apt',2,1,1,32,365,t,9,31,31,288,5,4,1,4.8,4.8,4.8,5,4.4,3.8,4.4,t,3,3,0,0,0.39,0.569514,6.673477,3.169223,95
f,8,8,t,t,'Near West Side',41.88001,-87.64123,'Entire home/apt',2,1,1,32,365,t,0,0,0,256,2,0,0,1,1,1,1,1,1,1,t,6,6,0,0,0.15,0.064585,8.88389,0.637842,300
f,8,8,t,t,'Near West Side',41.8807,-87.6431,'Entire home/apt',2,1,1,32,365,t,0,0,0,256,0,0,0,?,?,?,?,?,?,?,t,6,6,0,0,?,0.166235,8.849538,0.748012,300
f,8,8,t,t,'Near West Side',41.87998,-87.6426,'Entire home/apt',2,1,1,32,365,t,0,0,0,256,0,0,0,?,?,?,?,?,?,?,t,6,6,0,0,?,0.115391,8.831429,0.710817,300
f,1,1,t,t,'Hyde Park',41.79876,-87.58549,'Entire home/apt',4,1,1,1,1125,t,7,16,16,16,28,28,3,4.39,4.5,4.29,4.29,4.64,4.82,4.57,f,1,1,0,0,3.13,0.10023,9.155887,5.985219,73
f,8,8,t,t,'Near West Side',41.88,-87.64167,'Entire home/apt',2,1,1,32,365,t,0,0,0,226,0,0,0,?,?,?,?,?,?,?,t,6,6,0,0,?,0.076708,8.866988,0.661229,300
f,8,8,t,t,'Near West Side',41.88222,-87.64129,'Entire home/apt',2,1,1,32,365,t,0,0,0,256,0,0,0,?,?,?,?,?,?,?,t,6,6,0,0,?,0.045874,8.993627,0.688758,300
t,4,4,t,t,'Albany Park',41.9624,-87.70554,'Entire home/apt',4,2,2,32,180,t,0,0,0,0,17,9,0,5,5,4.94,4.94,5,4.88,4.94,f,2,2,0,0,1.19,0.283923,10.936868,7.136916,75
t,2,2,t,t,'South Shore',41.76292,-87.59051,'Private room',2,1,1,1,1125,t,0,0,0,226,2,0,0,5,5,5,5,5,5,5,f,2,0,2,0,0.14,0.224107,8.981656,8.23186,60
t,6,6,t,t,'Hyde Park',41.80029,-87.59894,'Entire home/apt',7,5,5,2,1125,t,4,23,49,308,14,14,2,5,5,5,4.93,5,5,4.79,f,6,1,5,0,1.26,0.640295,8.436903,5.627082,560
t,3,4,t,t,'Lower West Side',41.85725,-87.68536,'Entire home/apt',2,2,2,28,1125,t,0,1,31,306,4,3,0,4.75,5,4.75,5,5,4.5,4.75,t,3,1,2,0,0.3,0.03744,6.129421,3.357424,85
f,1,1,t,f,'Washington Heights',41.705805,-87.648977,'Entire home/apt',6,2,1,2,365,t,18,44,73,343,18,18,6,4.56,4.67,4.22,4.72,4.67,4.39,4.67,t,1,1,0,0,6.14,0.378203,7.906149,11.934364,117
t,6,6,t,t,Bridgeport,41.84673,-87.6478,'Private room',1,1,1,1,365,t,19,49,79,169,24,18,1,4.67,4.67,4.67,4.96,4.96,4.42,4.67,t,6,0,6,0,1.71,0.013818,7.083714,2.377201,103
t,6,6,t,t,Bridgeport,41.84687,-87.64783,'Private room',2,1,1,1,1125,t,22,52,82,357,23,19,1,4.78,4.91,4.74,4.87,4.87,4.7,4.7,t,6,0,6,0,1.63,0.013426,7.088113,2.369089,97
f,5,6,t,t,'Calumet Heights',41.733,-87.58381,'Entire home/apt',2,1,1,3,15,t,16,46,76,351,13,9,1,4.85,5,4.77,5,5,4.62,4.69,f,5,5,0,0,0.94,0.945746,9.904971,10.321993,100
t,1,1,t,f,Avondale,41.93521,-87.73076,'Entire home/apt',2,1,1,1,365,t,0,0,0,8,15,6,0,4.93,5,5,5,5,4.67,5,f,1,1,0,0,1.05,0.748281,9.963062,6.776059,77
f,2,3,t,t,Woodlawn,41.77807,-87.6019,'Entire home/apt',2,1,1,1,1125,t,0,0,0,71,0,0,0,?,?,?,?,?,?,?,t,2,2,0,0,?,0.257403,8.235656,7.068178,90
f,1,1,t,t,Uptown,41.96436,-87.6553,'Entire home/apt',2,1,1,32,1125,t,11,39,69,344,45,32,3,4.87,4.93,4.93,4.82,4.91,4.82,4.87,t,1,1,0,0,3.28,0.129831,13.400349,6.112617,144
f,1,1,t,t,Douglas,41.832013,-87.621006,'Entire home/apt',4,3,3,3,1125,t,11,25,52,323,2,2,1,4.5,4.5,4,4.5,5,5,5,f,1,1,0,0,1.87,0.2693,7.845442,3.21604,155
f,4050,4359,t,t,'Lake View',41.945173,-87.641759,'Entire home/apt',2,1,1,32,1125,t,0,0,11,286,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.665872,12.534834,4.673873,132
f,1,1,t,t,'East Garfield Park',41.87661,-87.69755,'Entire home/apt',5,2,2,2,1125,t,0,0,22,297,11,10,0,4,4.09,4.18,4.82,4.64,3.91,3.91,t,1,1,0,0,0.88,0.489985,6.932486,3.700578,226
t,1,3,t,t,'Lake View',41.93903,-87.65329,'Entire home/apt',2,?,1,32,96,t,4,4,23,49,8,7,0,5,5,5,5,5,5,4.88,t,1,1,0,0,0.6,0.004749,11.865096,4.395451,64
f,1,1,t,t,'Logan Square',41.91917,-87.69365,'Entire home/apt',4,2,2,40,90,t,0,0,11,11,20,16,0,5,5,5,5,5,5,4.95,f,1,1,0,0,1.53,0.283744,9.732663,4.492689,141
f,1,1,t,t,Ohare,41.97317,-87.84414,'Entire home/apt',2,1,1,32,365,t,30,60,90,90,17,15,0,4.41,4.35,4.47,4.76,4.76,4.71,4.41,t,1,1,0,0,1.23,0.750194,3.333161,13.416063,210
f,2,3,t,t,'Near West Side',41.88188,-87.64423,'Entire home/apt',2,1,2,32,1125,t,0,1,22,112,11,10,0,5,5,5,4.82,5,5,4.82,f,1,1,0,0,0.9,0.203096,8.868619,0.829927,209
f,6,6,t,t,Bridgeport,41.84324,-87.6378,'Private room',2,1,1,2,60,t,17,40,68,158,30,26,2,4.4,4.7,4.5,4.87,4.67,4.33,4.6,t,6,0,6,0,2.24,0.610349,7.399572,2.444679,48
f,9,16,t,t,Avondale,41.93402,-87.71651,'Entire home/apt',6,3,3,1,90,t,18,38,64,64,36,30,2,4.69,4.89,4.75,4.75,4.89,4.69,4.72,f,8,8,0,0,2.51,0.380962,10.399769,6.107544,437
f,3,4,f,t,'Belmont Cragin',41.93274,-87.77639,'Entire home/apt',4,2,2,1,1125,t,23,53,81,356,5,4,1,4.6,4.8,4.6,4.8,4.4,4.8,4.8,t,3,3,0,0,0.4,1.210859,7.692189,8.847324,95
f,3,4,f,t,Austin,41.92184,-87.80349,'Entire home/apt',4,2,2,1,365,t,19,47,77,343,21,19,0,4.48,4.48,4.52,4.48,4.57,4.57,4.62,t,3,3,0,0,1.62,0.062798,6.777631,9.952134,100
f,1,1,t,f,Loop,41.88714,-87.61563,'Entire home/apt',2,1,1,32,100,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.525195,10.221095,0.993811,146
f,1,2,t,t,'Humboldt Park',41.89205,-87.71335,'Private room',2,1,1,1,5,t,26,56,86,361,18,17,1,4.39,4.39,4.22,4.56,4.61,4.56,4.56,f,1,0,1,0,1.47,0.457786,7.621861,4.662274,66
f,28,28,t,t,'East Side',41.70781,-87.53731,'Private room',2,1,1,32,365,t,25,54,84,84,4,4,0,3.75,3.5,3.5,4.5,4,4,3.75,f,28,1,27,0,0.59,1.415353,9.278124,12.789244,26
f,1,1,t,t,'West Ridge',41.99308,-87.68109,'Entire home/apt',5,2,2,2,1125,t,6,24,54,292,6,3,1,4.5,4.67,4.5,5,5,4.5,4.5,t,1,1,0,0,0.46,0.356533,12.255361,8.413368,165
f,5,5,t,t,Bridgeport,41.84135,-87.65724,'Private room',2,1,1,2,1125,t,12,39,69,344,47,40,1,4.53,4.64,4.36,4.72,4.6,4.6,4.57,t,5,0,5,0,3.29,0.476526,6.448551,2.945285,41
f,12,15,t,t,'South Shore',41.7545,-87.58373,'Private room',1,1,1,1,30,t,0,0,0,0,2,1,0,4,5,5,3.5,3.5,5,5,f,12,0,12,0,0.14,0.703926,9.462533,8.891623,29
f,11,17,t,t,'Lake View',41.93447,-87.64263,'Entire home/apt',4,2,2,1,1125,t,16,35,65,340,52,42,3,4.33,4.56,4.54,4.85,4.75,4.92,4.37,f,11,11,0,0,3.72,0.587113,11.868996,3.952109,157
f,1,1,t,t,'Lincoln Park',41.91379,-87.65146,'Entire home/apt',4,2,2,1,1125,t,12,32,40,279,44,43,3,4.84,4.86,4.91,4.93,4.93,4.82,4.77,f,1,1,0,0,3.54,0.251413,10.398375,2.731863,114
f,4050,4359,t,t,'West Town',41.90773,-87.6737,'Entire home/apt',2,1,1,32,1125,t,13,43,73,348,1,1,0,3,3,5,5,2,4,2,t,525,525,0,0,0.2,0.259541,9.43484,3.150425,141
f,4050,4359,t,t,'West Town',41.90773,-87.6737,'Entire home/apt',2,1,1,32,1125,t,5,35,65,340,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.259541,9.43484,3.150425,134
f,1,1,t,t,'West Town',41.90439,-87.67427,'Entire home/apt',16,6,4,1,365,t,22,50,79,344,2,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0.52,0.360734,9.215829,3.030861,2643
t,75,216,t,t,'Near North Side',41.89663,-87.62202,'Entire home/apt',2,?,1,32,1125,t,0,30,60,335,0,0,0,?,?,?,?,?,?,?,f,68,68,0,0,?,0.317564,10.437903,1.347288,110
t,1,4,t,t,Loop,41.87139,-87.62592,'Entire home/apt',2,?,2,2,1125,t,9,25,55,141,12,12,3,5,4.92,5,4.92,5,5,4.83,t,1,1,0,0,1.15,0.117807,9.077878,0.509155,133
t,1,1,t,t,'Belmont Cragin',41.93846,-87.75799,'Entire home/apt',4,1,1,32,1125,t,0,0,11,286,3,3,1,5,5,5,5,5,5,5,f,1,1,0,0,0.57,1.183249,8.48083,8.144589,125
t,75,216,t,t,'Near North Side',41.89583,-87.62188,'Entire home/apt',2,?,1,32,1125,t,14,44,74,349,0,0,0,?,?,?,?,?,?,?,f,68,68,0,0,?,0.329432,10.402837,1.297548,117
t,31,72,t,f,'Near North Side',41.89974,-87.62018,'Entire home/apt',2,?,1,32,1125,t,0,30,60,335,0,0,0,?,?,?,?,?,?,?,f,31,31,0,0,?,0.469668,10.663607,1.582851,99
t,2,2,t,t,'Lower West Side',41.848335,-87.679138,'Entire home/apt',4,1,2,2,1125,t,0,0,0,67,15,15,0,4.87,4.93,4.87,4.93,5,4.67,4.73,f,2,2,0,0,1.41,0.428082,5.873869,3.38746,75
f,2,3,t,t,Uptown,41.955601,-87.65169,'Entire home/apt',2,?,1,32,365,t,21,47,77,352,1,1,1,5,5,4,5,5,5,4,t,2,2,0,0,1,0.201982,12.930087,5.479499,118
f,1,2,t,t,'Lower West Side',41.85592,-87.65353,'Entire home/apt',4,2,3,14,365,t,16,46,76,95,9,7,0,5,4.89,5,5,5,4.89,5,f,1,1,0,0,0.71,0.4733,7.240145,2.005222,134
t,20,24,t,t,'Near North Side',41.89963,-87.61987,'Entire home/apt',6,2,3,2,60,t,9,29,52,213,76,64,4,4.86,4.93,4.87,4.89,4.97,4.96,4.7,f,20,20,0,0,5.33,0.481807,10.669495,1.581416,331
t,1,1,t,t,'Hyde Park',41.80095,-87.584,'Entire home/apt',4,1,1,4,1125,t,21,47,77,352,16,16,1,4.63,4.88,4.44,5,5,4.94,4.75,f,1,1,0,0,1.41,0.180395,9.252495,5.88145,165
t,6,7,t,t,'East Garfield Park',41.88146,-87.7,'Entire home/apt',2,1,1,3,1125,t,13,42,72,252,26,20,1,5,4.92,4.92,4.96,5,4.46,4.96,f,6,4,2,0,1.95,0.230829,7.181402,3.839925,174
t,2,2,t,f,'Lincoln Park',41.9294,-87.64951,'Entire home/apt',4,2,2,32,365,t,14,30,43,276,15,15,2,5,5,5,5,5,4.93,4.87,t,2,2,0,0,1.48,0.296941,11.378309,3.699677,325
f,28,28,t,t,'East Side',41.70582,-87.53638,'Private room',2,1,1,32,1125,t,29,56,81,81,2,2,0,5,5,5,5,4.5,4,4.5,f,28,1,27,0,0.2,1.561505,9.14771,12.935449,26
f,28,28,t,t,'East Side',41.70792,-87.5384,'Private room',2,1,1,32,1125,t,24,51,76,76,1,1,0,5,5,5,5,5,5,5,f,28,1,27,0,0.11,1.385358,9.326961,12.758876,25
t,6,6,t,t,Bridgeport,41.84537,-87.64621,'Private room',2,1,1,1,1125,t,22,52,82,357,33,23,0,4.7,4.73,4.73,4.88,4.94,4.61,4.7,t,6,0,6,0,2.33,0.13955,7.099333,2.429614,90
f,1,1,t,t,Avondale,41.93795,-87.70892,'Entire home/apt',7,5,5,32,365,t,0,0,11,275,6,4,0,4.67,4.67,4.83,4.17,5,4.83,5,f,1,1,0,0,0.46,0.199994,10.750066,5.976286,300
t,10,10,t,f,'Jefferson Park',41.98576,-87.77532,'Entire home/apt',4,2,2,3,28,t,25,41,54,144,35,35,4,4.94,4.97,4.97,4.97,5,4.74,4.89,f,3,3,0,0,3.99,0.429161,7.086849,10.877153,139
f,7,7,t,t,'Lincoln Park',41.9222,-87.66404,'Entire home/apt',4,2,2,32,1125,t,22,23,53,290,18,18,1,4.56,4.89,4.67,4.89,4.78,5,4.56,t,1,1,0,0,1.86,0.398198,10.563943,3.571314,413
f,1,1,t,t,'Jefferson Park',41.98339,-87.77166,'Shared room',1,1,?,2,365,t,26,56,86,86,8,8,0,5,5,5,5,5,4.88,4.88,f,1,0,0,1,0.72,0.42141,7.276954,10.619511,40
f,1,1,t,t,'Logan Square',41.915721,-87.696993,'Private room',2,1,1,32,365,t,19,49,79,354,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.446149,9.448266,4.494241,73
t,4,4,t,t,'Lake View',41.94872,-87.65265,'Entire home/apt',10,4,4,3,90,t,8,23,52,322,28,19,3,4.79,4.89,4.64,4.93,4.86,4.96,4.79,t,3,3,0,0,2.01,0.110829,12.479057,5.029962,457
f,1,1,t,t,'Lake View',41.934689,-87.65239,'Entire home/apt',8,3,6,32,1125,t,0,0,0,256,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.116516,11.622347,4.094818,495
t,2,2,t,f,'West Town',41.909241,-87.669121,'Entire home/apt',8,2,3,32,1125,t,3,10,29,297,18,18,2,4.78,5,5,4.89,5,5,4.72,t,2,2,0,0,2.02,0.374246,9.643126,3.037487,332
f,1,2,t,t,'Logan Square',41.9249,-87.70325,'Entire home/apt',4,1,2,1,28,t,0,0,0,256,33,33,2,4.58,4.73,4.85,4.79,4.64,4.85,4.61,t,1,1,0,0,3.04,0.380513,9.95283,5.148864,103
t,3,5,t,t,Avondale,41.9335,-87.72096,'Entire home/apt',10,3,3,2,1125,t,0,0,0,0,3,2,1,5,5,5,4.67,5,4.67,5,f,3,3,0,0,0.21,0.585342,10.32135,6.275838,194
f,4050,4359,t,t,'Near North Side',41.892503,-87.616283,'Entire home/apt',2,1,1,32,1125,t,0,0,0,120,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.625385,10.4519,1.237917,187
f,4050,4359,t,t,'West Town',41.90773,-87.6737,'Entire home/apt',2,1,1,32,1125,t,9,39,69,344,2,2,0,5,5,5,5,5,5,4,t,525,525,0,0,0.2,0.259541,9.43484,3.150425,134
t,3,4,t,t,'Greater Grand Crossing',41.76485,-87.62708,'Entire home/apt',13,6,6,2,7,t,12,38,60,145,27,27,1,4.74,4.78,4.44,4.67,4.85,3.93,4.67,t,3,3,0,0,2.78,0.283695,6.996511,7.815661,307
f,1,2,t,t,'Near North Side',41.89153,-87.616817,'Entire home/apt',2,1,1,32,1125,t,3,7,7,232,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.593149,10.383963,1.166715,185
t,6,7,t,t,Austin,41.888268,-87.762606,'Entire home/apt',2,1,2,14,1125,t,0,23,53,53,2,2,0,5,5,5,5,5,4.5,5,f,6,4,2,0,0.91,0.161724,7.078498,7.285066,81
t,3,3,t,t,'West Ridge',42.01364,-87.68977,'Entire home/apt',2,1,?,1,4,t,20,50,80,188,12,11,1,4.67,4.67,4.83,4.67,4.92,4.58,4.58,f,2,2,0,0,0.97,0.809679,11.986999,9.908896,133
f,1,1,t,t,'North Center',41.951216,-87.686352,'Entire home/apt',5,2,2,3,28,t,9,26,56,146,2,2,2,4.5,4.5,4.5,5,5,4.5,4.5,t,1,1,0,0,2,0.652631,11.95682,5.914901,124
t,1,1,t,t,Edgewater,41.99234,-87.6725,'Entire home/apt',2,1,2,32,180,t,13,38,62,337,36,35,2,4.97,5,5,5,4.97,4.92,4.89,f,1,1,0,0,2.89,0.164711,12.718963,8.220114,156
f,36,44,t,t,'Near South Side',41.86736,-87.62567,'Entire home/apt',6,2,3,2,1125,t,10,33,59,59,30,30,2,4.73,4.7,4.57,4.7,4.8,5,4.53,t,24,24,0,0,2.89,0.050817,8.910507,0.774609,350
f,3,3,t,t,'West Town',41.90709,-87.67182,'Entire home/apt',4,2,2,32,1125,t,19,49,79,259,0,0,0,?,?,?,?,?,?,?,t,3,3,0,0,?,0.313416,9.442945,3.043849,232
t,1,1,t,f,Edgewater,41.99362,-87.66355,'Entire home/apt',8,3,5,2,1125,t,3,21,47,68,29,25,1,4.97,4.97,4.97,4.79,4.9,5,4.83,f,1,1,0,0,2.21,0.246162,13.212958,8.181116,314
f,4,6,t,t,'Near North Side',41.90463,-87.64195,'Entire home/apt',13,4,4,3,31,t,5,5,5,5,7,6,0,5,5,5,5,5,5,5,f,4,2,2,0,0.56,0.414953,10.167241,1.947068,400
f,1,2,t,f,'Logan Square',41.9202,-87.69299,'Entire home/apt',4,2,1,32,365,t,0,0,0,0,1,1,0,5,5,5,5,5,5,4,f,1,1,0,0,0.12,0.266828,9.811645,4.510227,95
t,3,5,t,t,Avondale,41.93355,-87.71945,'Entire home/apt',4,2,2,2,1125,t,7,34,61,80,19,17,3,4.95,5,4.84,5,5,4.95,4.89,f,3,3,0,0,1.47,0.50874,10.338781,6.212778,159
t,1,1,t,t,Dunning,41.93939,-87.77747,'Entire home/apt',6,2,3,2,14,t,23,40,40,40,42,37,3,4.95,5,4.95,4.98,5,4.86,4.98,f,1,1,0,0,3.13,1.637469,7.460095,9.104558,203
t,1,2,t,t,'West Town',41.89993,-87.67047,'Entire home/apt',6,3,3,32,1125,t,0,27,53,138,4,4,1,4.75,4.5,4.75,5,5,4.5,4,f,1,1,0,0,0.34,0.3058,9.04498,2.683251,296
t,1,1,t,t,'Lower West Side',41.85344,-87.66908,'Entire home/apt',4,2,2,2,1125,t,23,51,81,352,25,24,1,4.88,4.88,4.84,4.8,4.96,4.84,4.8,f,1,1,0,0,1.98,0.304241,6.507824,2.737686,174
t,1,2,t,t,'Lincoln Park',41.92547,-87.65184,'Private room',2,1,1,2,6,t,18,34,34,34,33,33,2,4.85,4.91,4.94,5,4.97,4.76,4.61,f,1,0,1,0,2.75,0.055299,11.079709,3.483019,163
f,12,12,t,t,Uptown,41.95485,-87.65,'Entire home/apt',2,?,1,32,1125,t,15,45,75,75,35,34,0,4.69,4.8,4.8,4.74,4.83,4.89,4.57,f,12,12,0,0,2.85,0.265255,12.922879,5.409381,174
f,1,10,t,t,'Near North Side',41.9018,-87.62859,'Entire home/apt',4,1,1,2,27,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.20187,10.466354,1.636634,365
f,1,2,t,t,Avondale,41.93452,-87.68923,'Entire home/apt',4,2,2,2,60,t,8,38,68,68,15,13,1,5,5,5,5,5,4.87,4.8,f,1,1,0,0,1.1,0.955512,10.812851,5.06799,292
t,6,6,t,t,'West Town',41.89187,-87.66393,'Entire home/apt',4,2,2,3,180,t,6,33,63,323,59,52,3,4.95,4.98,4.88,4.98,4.88,4.83,4.9,t,3,3,0,0,4.32,0.453449,8.75782,2.091739,216
t,3,9,t,t,'West Town',41.8976,-87.67586,'Entire home/apt',4,2,2,2,30,t,3,12,12,12,54,49,4,4.87,4.83,4.83,4.94,4.93,4.91,4.85,t,3,3,0,0,4.11,0.623072,8.761469,2.852187,120
f,1,2,t,t,Douglas,41.841127,-87.617201,'Entire home/apt',4,1,1,2,28,t,16,46,72,347,2,2,2,5,5,5,5,5,4.5,4.5,t,1,1,0,0,2,0.295981,8.304389,2.642279,139
t,2,5,t,t,'Logan Square',41.92891,-87.70107,'Entire home/apt',2,?,1,32,1125,t,30,60,90,365,36,27,0,5,4.97,5,4.97,4.97,4.97,4.97,f,2,2,0,0,2.6,0.367293,10.251445,5.237729,129
f,4050,4359,t,t,'Near North Side',41.892503,-87.616283,'Entire home/apt',2,1,1,32,1125,t,0,6,36,311,0,0,0,?,?,?,?,?,?,?,t,525,525,0,0,?,0.625385,10.4519,1.237917,144
f,249,282,t,t,'Near North Side',41.89638,-87.63553,'Entire home/apt',3,1,2,2,280,t,16,46,76,286,36,34,2,4.92,5,4.92,4.75,4.86,4.97,4.72,t,19,19,0,0,2.89,0.010093,9.936217,1.299542,230
