@relation 'nyc_listings - full-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R6-8'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
t,1,1,t,t,'Private room',2,1,1,2,1125,t,0,3,22,291,87,17,2,4.92,4.9,4.97,4.93,4.98,4.91,4.75,f,1,0,1,0,0.87,0.327144,5.019959,1.290223,130
f,2,4,t,t,'Entire home/apt',4,1,3,1,1125,t,2,17,38,297,289,59,4,4.45,4.61,4.28,4.82,4.66,4.75,4.49,t,2,2,0,0,2.92,1.074104,8.451145,5.871903,207
f,1,1,t,t,'Private room',2,1,1,30,365,t,0,0,0,0,11,0,0,4.55,4.9,4.3,5,4.9,4.8,4.7,f,1,0,1,0,0.11,0.376597,10.322282,7.592759,41
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.01,0.07875,7.104387,1.006652,179
t,1,1,t,t,'Entire home/apt',11,5,6,3,1125,t,5,5,14,262,201,29,3,4.89,4.86,4.82,4.96,4.98,4.7,4.85,f,1,1,0,0,2.03,0.123298,5.367486,5.523199,388
f,3,3,t,t,'Entire home/apt',6,3,3,4,1125,t,16,44,74,342,80,14,0,4.37,4.76,4.33,4.77,4.84,3.8,4.33,f,3,3,0,0,0.81,0.136299,4.128367,4.036859,400
f,2,3,t,t,'Private room',2,1,1,2,1125,t,2,2,10,262,84,26,4,4.64,4.58,4.34,4.92,4.9,4.73,4.69,f,2,0,2,0,1.01,0.163083,5.881848,5.607093,46
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,40,0,0,5,4.97,4.85,5,5,4.92,4.87,f,1,1,0,0,0.46,0.146262,6.507939,3.729349,150
f,1,1,t,t,'Entire home/apt',2,1,?,6,100,t,5,9,20,20,152,4,0,4.67,4.89,4.54,4.92,4.91,4.64,4.65,f,1,1,0,0,1.53,0.211354,7.856793,5.179062,168
t,2,4,t,t,'Entire home/apt',3,3,3,30,365,t,17,26,47,322,97,3,0,4.7,4.72,4.86,4.95,4.98,4.65,4.66,f,2,2,0,0,0.97,0.090014,8.449238,6.291712,220
f,2,2,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,37,0,0,4.39,4.54,4.03,4.46,4.51,4.47,4.31,f,2,1,1,0,0.37,0.088047,8.615249,6.152916,52
f,3,4,t,t,'Entire home/apt',5,1,3,1,3,t,7,25,55,55,254,31,1,4.43,4.56,4.63,4.5,4.49,4.44,4.43,f,3,3,0,0,2.53,0.247383,6.384382,5.534466,143
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,44,0,0,4.93,4.95,4.69,4.98,4.95,4.95,4.85,f,1,1,0,0,0.52,0.19511,8.20695,5.081299,115
f,3,6,t,t,'Private room',1,1,1,1,1125,t,0,0,0,154,1,0,0,5,5,4,5,5,5,5,f,2,0,2,0,0.02,0.073964,5.428606,5.966536,45
f,1,4,t,t,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.093045,7.847312,2.636946,175
f,1,4,t,t,'Entire home/apt',4,1,2,30,1125,t,0,0,0,0,17,0,0,4.46,4.67,4.08,4.83,4.92,4.5,4.42,f,1,1,0,0,0.17,0.544232,4.175031,2.171258,280
f,1,2,t,t,'Private room',2,1,1,2,1125,t,1,14,39,129,133,17,0,4.95,4.95,4.95,4.97,4.98,4.98,4.88,f,1,0,1,0,1.37,0.099119,9.08844,5.066934,125
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,4,0,0,4.5,5,4.25,5,5,4.75,4.5,f,1,1,0,0,0.05,0.098195,8.733621,4.789832,120
f,1,1,t,t,'Entire home/apt',6,3,3,30,1125,t,0,0,0,0,8,0,0,4.88,5,4.75,5,4.75,5,4.75,f,1,1,0,0,0.08,0.065344,9.46255,5.409658,360
f,3,5,t,t,'Entire home/apt',6,3,4,30,1125,t,0,26,56,331,11,1,0,4.7,5,4.8,4.6,4.8,4.7,4.8,f,3,3,0,0,0.11,0.523166,9.450869,10.494086,250
f,1,2,t,f,'Private room',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.171994,6.11876,3.767625,70
f,1,2,t,t,'Entire home/apt',4,2,2,30,1125,t,0,0,0,0,1,0,0,4,4,5,4,4,4,4,f,1,1,0,0,0.01,0.128325,4.572648,3.955117,150
f,1,1,t,t,'Private room',3,1,2,31,1125,t,0,0,0,0,44,0,0,4.75,4.93,4.91,4.89,4.77,4.89,4.8,f,1,0,1,0,0.45,0.04419,4.801984,2.203947,75
f,10,21,t,t,'Private room',2,1,1,1,28,t,24,54,84,169,44,33,1,4.55,4.66,4.77,4.64,4.68,4.52,4.52,f,4,2,2,0,2.99,0.08026,5.524599,7.769685,104
f,2,2,t,t,'Private room',2,1,2,2,30,t,2,6,20,175,343,50,2,4.58,4.69,4.26,4.87,4.89,4.6,4.62,t,2,0,2,0,3.41,0.264279,7.519117,2.98218,91
f,1,1,t,t,'Entire home/apt',4,3,3,30,1125,t,0,0,0,167,4,0,0,5,4.75,4.75,5,5,5,4.75,f,1,1,0,0,0.04,0.249463,9.807284,6.332929,200
f,2,3,t,t,'Entire home/apt',4,2,2,30,1125,t,0,0,0,0,119,0,0,4.8,4.88,4.78,4.83,4.92,4.95,4.76,t,1,1,0,0,1.19,0.070174,7.979865,2.783559,220
t,4,5,t,t,'Entire home/apt',3,1,2,7,1125,t,12,34,64,64,268,18,3,4.83,4.9,4.8,4.95,4.98,4.85,4.76,f,1,1,0,0,3.14,0.10025,6.55273,3.680426,235
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,9,0,0,4.29,4.67,4.83,4.83,4.67,4.67,4,t,1,1,0,0,0.1,0.194728,10.204544,7.228484,85
f,1,1,t,f,'Entire home/apt',4,2,2,30,1125,t,0,0,0,0,11,0,0,4.8,5,4.8,4.8,4.9,5,4.7,f,1,1,0,0,0.11,0.345905,7.51988,1.345044,300
f,1,2,t,t,'Entire home/apt',4,1,2,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.510277,4.145869,2.230258,350
f,1,1,t,t,'Entire home/apt',4,1,2,30,1125,t,0,0,0,0,3,0,0,4.67,5,5,5,5,4.67,4.67,f,1,1,0,0,0.03,0.228265,4.97343,5.296784,135
f,1,1,t,t,'Entire home/apt',2,1,2,30,1125,t,0,0,0,0,3,0,0,4.67,4.67,4.33,4.67,5,4.67,4.67,f,1,1,0,0,0.03,0.163717,5.879712,0.845874,189
f,33,52,t,t,'Hotel room',4,?,2,30,180,t,8,27,57,332,18,1,0,4.94,4.94,5,4.89,5,4.89,4.72,t,33,32,0,0,0.19,0.554023,5.141157,3.261107,145
t,18,58,t,f,'Private room',1,1,1,30,1125,t,26,52,77,338,0,0,0,?,?,?,?,?,?,?,f,18,0,18,0,?,0.47467,3.001486,4.865443,39
f,1,1,t,t,'Entire home/apt',2,1,1,21,1125,t,1,1,13,18,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.122985,8.742117,4.922708,279
t,18,58,t,f,'Private room',1,1,1,30,1125,t,26,52,77,338,8,0,0,4.38,4.86,4.71,5,5,4.29,4.14,f,18,0,18,0,0.08,0.355085,2.970051,3.342065,43
f,1,3,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,9,0,0,4.44,4.67,4.11,5,5,4.78,4.78,t,1,0,1,0,0.11,0.158641,7.432778,2.563716,68
f,1,1,t,t,'Private room',1,1,1,30,31,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.07862,5.794074,3.827552,30
t,3,8,t,t,'Private room',1,1,1,30,365,t,1,13,13,34,193,1,0,4.56,4.66,4.49,4.82,4.85,4.4,4.7,t,3,0,3,0,1.93,0.171724,5.262509,4.616098,35
f,1,1,t,f,'Entire home/apt',12,4,4,3,1125,t,0,0,5,248,12,12,1,4.5,4.42,4.25,5,4.83,4.83,4.42,f,1,1,0,0,1.03,0.204026,9.379496,6.929109,500
f,1,2,t,t,'Entire home/apt',5,2,3,30,60,t,0,0,0,0,12,0,0,4.75,4.5,4.67,4.92,4.92,4.83,4.92,f,1,1,0,0,0.12,0.317893,9.94825,6.415503,145
t,1,1,t,t,'Entire home/apt',8,3,5,3,90,t,7,11,36,277,345,48,4,4.88,4.9,4.79,4.96,4.96,4.64,4.84,f,1,1,0,0,3.48,0.146569,6.650544,5.740096,249
f,1,2,t,t,'Entire home/apt',2,?,1,30,1125,t,0,0,0,0,4,0,0,4.5,4.5,2.75,5,5,5,4.67,f,1,1,0,0,0.04,0.079462,7.400413,2.731825,125
t,20,21,t,t,'Entire home/apt',2,?,1,4,29,t,3,33,63,197,167,31,1,4.87,4.92,4.93,4.9,4.92,4.81,4.77,f,4,4,0,0,1.7,0.230615,5.002166,3.847059,196
f,1,1,t,f,'Entire home/apt',4,3,6,30,45,f,0,0,0,0,22,0,0,5,4.9,4.65,5,5,4.95,4.9,f,1,1,0,0,0.22,0.344542,6.28814,2.931182,350
f,1,2,t,t,'Entire home/apt',5,4,4,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.289651,9.96257,6.935127,250
f,1,2,t,f,'Private room',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.443153,8.966794,7.519205,150
f,1,1,t,t,'Private room',2,1,2,2,1125,t,6,36,66,246,1,1,0,5,5,5,5,5,5,5,f,1,0,1,0,0.12,0.095636,5.813179,5.826716,200
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,6,0,0,4.17,4.67,4,4.5,4.83,4.17,4,f,1,1,0,0,0.06,0.107366,8.332929,5.283203,115
f,2,2,t,f,'Entire home/apt',2,1,1,30,30,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.144424,7.625269,2.765252,200
f,3,4,t,t,'Entire home/apt',3,1,1,1,4,t,17,42,42,42,178,23,1,4.26,4.41,4.45,4.45,4.47,4.48,4.45,f,3,3,0,0,1.8,0.247383,6.384382,5.534466,65
f,2,2,t,t,'Entire home/apt',3,1,1,2,1000,t,5,21,44,319,218,31,2,4.69,4.72,4.59,4.75,4.85,4.62,4.58,f,2,2,0,0,2.39,0.229015,5.634963,4.063421,181
f,2,3,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,17,0,0,4.71,4.94,4.81,4.88,4.88,4.88,4.56,f,1,1,0,0,0.17,0.042709,6.181055,3.268377,158
f,1,2,t,f,'Entire home/apt',4,1,1,30,1125,t,0,15,26,275,7,2,0,4.29,4.29,4.14,4.43,5,4.14,3.86,f,1,1,0,0,0.07,0.199764,6.314027,7.595739,29
f,1,1,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.138662,9.938956,7.382173,30
f,1,1,t,t,'Private room',1,1,1,30,30,t,30,60,90,365,2,0,0,4.5,3.5,5,4,4,3.5,4,f,1,0,1,0,0.02,0.384839,1.826763,4.552078,100
f,1,1,t,t,'Entire home/apt',4,3,4,30,39,f,0,0,0,0,3,0,0,4.5,5,4.5,5,5,4.5,4,f,1,1,0,0,0.03,0.090348,8.014931,5.000928,200
f,1,1,t,f,'Entire home/apt',4,3,3,30,1125,t,0,0,0,0,36,0,0,4.81,4.86,5,5,4.86,4.89,4.66,f,1,1,0,0,0.37,0.099138,8.405388,4.771385,300
f,2,2,t,t,'Entire home/apt',4,2,2,12,1125,t,0,0,0,33,6,0,0,4.83,5,4.67,5,5,5,4.8,f,1,1,0,0,0.06,0.19856,9.193824,5.152672,425
f,3,3,t,t,'Entire home/apt',2,1,1,1,1125,t,0,0,0,159,17,0,0,4.88,4.88,4.71,4.88,5,3.94,4.63,f,2,2,0,0,0.17,0.217861,9.68278,7.33039,100
f,1,3,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,2,0,0,5,4.5,4,5,5,5,5,f,1,0,1,0,0.02,0.277407,6.521014,1.342909,80
t,1,2,t,t,'Entire home/apt',2,1,1,3,1125,t,4,7,13,237,298,57,5,4.95,4.99,4.98,4.98,4.97,4.98,4.92,f,1,1,0,0,2.99,0.097133,8.777363,5.440604,158
f,1,3,t,t,'Entire home/apt',2,?,1,30,1125,f,0,0,0,0,2,0,0,4.5,5,4.5,5,5,5,5,f,1,1,0,0,0.03,0.202038,6.792681,2.074244,175
f,1,2,t,t,'Entire home/apt',6,3,4,30,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.193321,6.070914,3.050249,270
f,1,1,t,t,'Entire home/apt',4,1,2,30,1125,t,0,0,0,0,33,0,0,4.66,4.84,4.84,4.94,4.77,4.65,4.68,f,1,1,0,0,0.37,0.526557,2.887543,3.484529,90
f,2,4,t,f,'Private room',2,1,1,30,30,t,29,59,89,364,11,0,0,4.27,4.64,4.09,4.55,4.73,3.82,4.36,f,1,0,1,0,0.11,0.029523,2.931283,5.808051,99
f,1,1,t,t,'Entire home/apt',4,2,2,30,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.02,0.079198,10.129214,7.87791,85
f,2,2,t,t,'Entire home/apt',2,1,1,60,365,t,0,0,16,291,12,0,0,4.91,5,5,5,5,4.64,4.64,f,1,1,0,0,0.12,0.122032,7.252198,1.820481,275
f,1,1,t,t,'Private room',4,1,2,30,210,t,0,0,4,279,33,4,1,4.58,4.76,4.58,4.88,4.79,4.45,4.64,t,1,0,1,0,0.33,0.186091,7.733562,5.804355,105
f,1,1,t,t,'Private room',1,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.318377,6.16774,3.985835,250
f,1,1,t,t,'Entire home/apt',4,1,1,2,1125,t,0,0,0,0,10,0,0,4.5,4.3,4.8,4.8,4.9,4.6,4.6,f,1,1,0,0,0.11,0.269402,5.599096,4.076149,119
f,1,3,t,t,'Entire home/apt',2,2,2,30,1125,t,0,0,0,0,5,0,0,4.8,4.8,4.6,5,5,4.8,4.6,f,1,1,0,0,0.05,0.352949,5.330171,2.221116,85
f,1,2,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.384459,6.860433,0.594456,300
f,1,2,t,f,'Private room',2,1,2,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.204804,5.599309,5.278172,84
f,1,3,t,t,'Private room',2,1,1,3,1125,t,0,0,0,249,17,2,0,4.81,4.63,4.88,4.94,5,5,4.81,f,1,0,1,0,0.17,0.351222,6.344061,1.279719,90
f,1,1,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,13,0,0,4.69,4.92,4.85,5,4.92,4.54,4.85,t,1,0,1,0,0.13,0.113142,5.59841,5.808829,50
f,1,2,t,t,'Entire home/apt',2,1,2,45,365,t,0,0,0,258,17,1,0,4.82,4.82,4.71,4.88,5,4.71,4.82,f,1,1,0,0,0.18,0.255669,5.645503,5.943891,110
f,1,1,t,t,'Entire home/apt',2,1,2,30,90,t,28,58,88,88,112,0,0,4.74,4.83,4.73,4.9,4.95,4.98,4.67,f,1,1,0,0,1.14,0.12029,5.128488,1.232581,250
f,1,1,t,t,'Entire home/apt',4,?,2,30,1125,t,0,0,0,0,8,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.18,0.244843,5.47959,3.171171,149
t,1,1,t,t,'Private room',2,1,1,2,1125,t,2,6,29,29,179,26,3,4.95,4.96,4.93,4.98,4.97,4.81,4.95,f,1,0,1,0,1.83,0.116267,5.523522,5.208266,100
f,1,1,t,t,'Entire home/apt',4,2,5,30,60,t,0,0,0,0,71,0,0,4.79,4.88,4.83,4.96,4.96,4.54,4.82,f,1,1,0,0,0.73,0.323832,7.980984,6.008979,145
f,1,1,t,f,'Entire home/apt',2,1,2,2,1125,t,21,51,81,356,7,7,2,5,5,5,5,5,5,5,f,1,1,0,0,2.08,0.261583,3.398305,10.559437,168
f,1,2,t,t,'Entire home/apt',6,2,2,30,1125,t,0,0,0,0,5,0,0,5,5,4.33,5,5,5,5,f,1,1,0,0,0.05,0.20461,5.99729,3.106428,150
f,1,1,t,t,'Private room',2,1,1,1,40,t,0,0,0,182,181,15,2,4.97,4.98,4.96,4.99,4.98,4.89,4.98,t,1,0,1,0,2.61,0.148455,4.605954,4.470783,92
f,1,1,t,t,'Entire home/apt',2,1,1,2,1125,t,0,0,0,0,35,1,0,4.91,4.86,4.74,4.91,4.97,4.89,4.89,f,1,1,0,0,0.35,0.173765,6.538456,1.19938,165
f,1,1,t,t,'Private room',2,1,1,30,1125,t,28,58,88,363,50,0,0,4.68,4.79,4.71,4.83,4.88,4.38,4.68,f,1,0,1,0,0.51,0.217223,6.598809,7.785532,80
f,2,2,t,f,'Private room',1,1,1,30,365,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,0,2,0,?,0.250125,8.473318,3.472165,84
f,1,1,t,t,'Entire home/apt',3,2,2,30,33,t,0,0,0,0,13,0,0,4.83,4.75,4.08,4.92,4.83,4.75,4.83,f,1,1,0,0,0.13,0.131563,5.078673,5.252372,62
f,1,1,t,t,'Entire home/apt',3,1,1,30,1125,t,0,0,0,0,26,0,0,4.92,4.88,5,4.83,4.83,4.63,4.92,f,1,1,0,0,0.27,0.185023,10.50727,7.598441,150
f,1,2,t,t,'Entire home/apt',7,3,4,30,1125,t,0,5,35,310,6,0,0,5,5,5,5,5,5,4.8,f,1,1,0,0,0.08,0.206281,8.201478,4.723642,400
f,1,1,t,t,'Entire home/apt',2,1,?,30,180,t,0,29,59,334,26,2,1,4.67,4.91,4.78,4.78,4.87,4.78,4.52,f,1,1,0,0,0.29,0.238859,8.01261,4.740552,250
f,1,6,t,t,'Entire home/apt',3,1,2,30,1125,t,0,0,0,0,7,0,0,4,4.33,4,4.33,4,4,4.67,f,1,1,0,0,0.07,0.044416,7.667706,2.599742,205
t,1,4,t,t,'Entire home/apt',2,2,2,30,215,t,0,7,37,37,79,5,0,4.67,4.71,4.53,4.81,4.78,4.76,4.66,f,1,1,0,0,0.8,0.224827,8.113728,5.381799,145
f,1,2,t,t,'Entire home/apt',3,1,1,30,1125,t,0,0,0,0,48,0,0,4.58,4.84,4.35,4.7,4.63,4.86,4.56,t,1,1,0,0,0.49,0.083796,6.950907,1.828747,143
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.216264,8.899581,4.67051,115
f,1,3,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,6,0,0,4.8,5,5,5,5,4.6,4.8,f,1,0,1,0,0.06,0.247185,3.886622,3.940774,50
f,1,1,t,t,'Entire home/apt',3,1,3,30,30,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.313722,7.848005,6.584071,90
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,5,0,0,4.6,4.8,4.6,5,4.8,5,4.6,f,1,1,0,0,0.05,0.270654,5.142065,1.171806,234
f,2,8,t,t,'Private room',2,3,1,30,180,f,0,0,0,0,86,0,0,4.75,4.73,4.7,4.85,4.9,4.22,4.7,f,2,0,2,0,0.9,0.103803,4.034138,4.016617,49
f,1,1,t,t,'Entire home/apt',5,3,3,30,1125,t,0,0,0,219,1,0,0,5,5,5,5,5,4,5,f,1,1,0,0,0.01,0.143932,9.271383,7.557078,150
f,1,4,t,t,'Private room',2,1,1,3,90,t,2,24,54,329,98,14,1,4.68,4.66,4.42,4.85,4.89,4.82,4.56,f,1,0,1,0,0.98,0.129686,6.222416,3.115727,140
f,1,1,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,5,0,0,4.6,4.8,4.2,4.6,5,4.4,4.4,f,1,1,0,0,0.05,0.196675,9.743547,7.364282,70
f,2,2,t,t,'Entire home/apt',4,1,2,4,21,t,0,0,0,64,33,10,1,4.6,4.73,4.13,4.97,4.87,4.83,4.8,f,1,1,0,0,0.33,0.093003,4.616245,3.549,150
f,1,1,t,t,'Entire home/apt',4,2,2,30,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.01,0.16749,5.721145,2.510184,290
t,8,11,t,f,'Entire home/apt',6,2,3,30,1125,t,13,13,34,309,71,3,0,4.38,4.35,4.28,4.86,4.86,4.54,4.34,t,4,4,0,0,0.74,0.301125,7.48215,5.613248,175
t,1,1,t,t,'Private room',2,1,1,3,1125,t,3,10,26,290,171,28,2,4.75,4.88,4.91,4.86,4.84,4.87,4.72,f,1,0,1,0,1.7,0.250048,4.529854,1.79789,146
f,1,1,t,t,'Entire home/apt',3,1,1,30,1125,t,0,0,0,0,6,0,0,4.83,4.5,4.83,4.5,4.67,4.83,4.67,f,1,1,0,0,0.06,0.217305,8.831542,5.019101,115
f,1,1,t,f,'Entire home/apt',4,1,2,30,365,t,0,0,0,0,33,0,0,4.94,4.97,4.67,4.85,4.97,5,4.82,f,1,1,0,0,0.34,0.061455,6.95263,0.861388,230
t,1,1,t,t,'Private room',2,1,1,4,30,t,0,0,6,6,74,14,3,4.72,4.93,4.82,4.88,4.9,4.18,4.79,t,1,0,1,0,0.75,0.068039,8.093753,6.739179,85
f,1,1,t,t,'Entire home/apt',6,2,4,30,1125,t,0,0,0,0,5,0,0,4.6,5,4.6,4.6,5,4.6,4.5,f,1,1,0,0,0.05,0.202137,5.029409,3.467533,225
f,1,1,t,t,'Private room',2,1,1,4,12,t,2,12,33,288,76,1,0,4.77,4.79,4.8,4.96,4.97,4.59,4.76,f,1,0,1,0,0.78,0.248101,6.960123,4.950995,89
f,4,9,t,t,'Private room',16,?,?,1,60,t,30,60,90,365,36,0,0,4.89,4.91,5,4.88,4.91,4.79,4.82,f,4,2,2,0,0.45,0.301367,5.558298,5.412385,500
f,2,2,t,t,'Entire home/apt',2,1,1,3,90,t,0,0,0,0,10,0,0,4.67,4.89,4.89,5,4.89,4.56,4.67,f,2,2,0,0,0.12,0.067391,8.537042,6.422318,250
f,1,2,t,f,'Entire home/apt',8,2,4,30,365,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.089214,6.191032,6.880473,150
t,2,2,t,t,'Entire home/apt',2,1,1,30,400,t,6,17,17,99,254,2,1,4.89,4.93,4.91,4.93,4.94,4.49,4.82,f,2,2,0,0,2.55,0.165542,4.126936,3.225698,93
f,1,1,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.181321,8.469228,3.623465,107
f,1,2,t,f,'Entire home/apt',9,4,5,30,1125,t,6,36,66,92,17,0,0,4.93,4.93,4.86,5,5,4.86,4.79,f,1,1,0,0,0.17,1.420074,3.882422,9.903673,1393
f,1,1,t,t,'Entire home/apt',4,1,2,30,60,t,17,17,39,314,86,1,0,4.63,4.74,4.56,4.86,4.91,4.51,4.62,f,1,1,0,0,0.88,0.285052,4.760468,4.796249,110
f,3,5,t,t,'Entire home/apt',2,1,1,30,90,t,5,17,23,298,48,3,0,4.63,4.85,4.69,4.92,4.9,4.52,4.63,t,1,1,0,0,0.49,0.171882,5.337472,5.427333,100
t,2,4,t,t,'Entire home/apt',4,2,2,3,14,t,5,24,48,311,112,16,0,4.94,4.92,4.98,4.97,4.98,4.86,4.7,f,1,1,0,0,1.15,0.053725,8.155515,2.836921,900
f,2,6,t,t,'Entire home/apt',4,?,3,30,90,t,0,16,23,198,345,5,1,4.76,4.87,4.32,4.96,4.94,4.75,4.84,t,2,2,0,0,3.53,0.241696,4.333269,4.252963,91
f,1,3,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,18,0,0,4.65,4.94,4.24,4.82,4.94,4.94,4.65,t,1,1,0,0,0.18,0.126233,7.378666,2.485529,120
f,1,1,t,t,'Entire home/apt',4,1,1,30,1125,f,0,0,0,0,1,0,0,0,?,?,?,?,?,?,f,1,1,0,0,0.01,0.267501,6.372395,5.65138,170
t,2,2,t,t,'Entire home/apt',5,2,3,6,1125,t,1,3,18,82,164,20,3,4.91,4.91,4.85,4.95,4.95,4.96,4.81,f,1,1,0,0,1.67,0.046211,6.161577,3.66339,319
t,1,1,t,f,'Entire home/apt',2,?,1,30,90,t,0,0,0,58,29,2,0,4.97,5,4.93,5,5,5,4.76,f,1,1,0,0,0.55,0.138204,8.038889,2.27772,135
f,1,1,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,12,0,0,4.78,4.78,4.78,5,5,4.11,4.67,t,1,0,1,0,0.16,0.32169,9.59256,7.324865,50
f,1,2,t,t,'Private room',1,1,1,30,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.01,0.165293,5.896969,3.630993,90
t,3,4,t,t,'Private room',2,1,1,2,90,t,0,0,0,0,157,7,0,4.83,4.93,4.81,4.96,4.93,4.65,4.82,f,3,2,1,0,1.59,0.19518,4.387772,3.452023,95
f,1,1,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.289595,6.283687,0.749522,110
f,1,1,t,f,'Entire home/apt',5,3,3,30,365,t,30,60,90,365,48,0,0,4.66,4.8,4.68,4.66,4.8,4.93,4.61,f,1,1,0,0,0.49,0.468165,6.757644,3.360477,650
t,3,3,t,t,'Private room',2,1,1,5,30,t,1,2,11,275,123,22,3,4.93,4.95,4.93,4.93,4.95,4.89,4.91,f,3,1,2,0,1.51,0.08294,9.640605,7.157958,95
f,1,1,t,t,'Entire home/apt',3,1,2,30,1125,t,0,0,0,0,121,0,0,4.76,4.93,4.71,4.97,4.95,4.82,4.8,f,1,1,0,0,1.23,0.189257,7.336187,2.777062,66
f,1,1,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,2,0,0,5,5,4.5,5,5,5,5,f,1,0,1,0,0.02,0.123685,2.629559,3.676158,85
f,1,3,t,t,'Private room',1,1,1,100,150,t,0,14,44,319,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.213307,6.386816,5.113404,34
f,1,1,t,t,'Entire home/apt',2,?,1,30,365,t,6,36,66,341,18,0,0,4.33,4.72,4.22,4.5,4.72,5,4.5,t,1,1,0,0,0.18,0.193863,8.783693,5.847482,129
