neighbourhood_group,latitude,longitude,room_type,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,dist_from_airport_in_miles,dist_from_subway_in_miles,dist_from_city_center,price
NA,41.91392,-87.72579,Entire home/apt,89,2.17,2,80,18,62,8.945355169,0.745577494,5.794597029,277
NA,41.89191,-87.64496,Entire home/apt,263,5.26,2,72,69,38,9.371195707,0.152897104,1.262198969,251
NA,41.91078,-87.68492,Entire home/apt,179,3.5,3,339,36,55,9.365161928,0.348561563,3.760594028,102
NA,41.93712,-87.67301,Entire home/apt,39,0.98,2,104,14,44,11.29250191,0.461241964,4.706422731,339
NA,41.93037,-87.66107,Entire home/apt,61,1.19,1,0,0,955,11.14008292,0.457845264,3.990337913,84
NA,41.72859,-87.57654,Shared room,76,1.48,23,174,10,53,10.38710626,1.396153746,10.71821892,24
NA,41.91064,-87.67519,Entire home/apt,9,0.19,1,352,0,1101,9.577951752,0.14356277,3.344119259,215
NA,41.72928,-87.57656,Shared room,81,1.56,23,0,11,100,10.36803192,1.393583414,10.67210504,25
NA,41.79559,-87.58058,Entire home/apt,158,3.07,57,273,8,108,9.404847974,0.356213348,6.295601292,160
NA,41.89355,-87.6621,Entire home/apt,128,2.5,2,198,35,44,8.909645625,0.397610224,2.060746714,214
NA,41.91579,-87.69777,Private room,101,1.95,2,0,0,947,9.439303805,0.442413487,4.531654859,58
NA,41.93731,-87.65372,Entire home/apt,78,1.54,1,327,13,104,11.7488177,0.025115273,4.289166367,710
NA,41.93291,-87.69085,Entire home/apt,222,4.31,3,76,66,37,10.67945904,0.816847486,5.041208274,212
NA,41.91652,-87.69758,Private room,59,1.14,2,0,0,950,9.490372838,0.391482537,4.552310049,53
NA,41.815788,-87.606293,Entire home/apt,4,1.04,2,185,4,79,8.238145131,0.681742225,4.487010985,194
NA,41.821701,-87.606926,Entire home/apt,6,1.7,2,311,6,46,8.31627789,0.736991444,4.08703018,184
NA,41.8459,-87.64376,Private room,12,2.42,4,172,12,55,7.229842054,0.241712896,2.348907931,107
NA,41.84319,-87.6385,Entire home/apt,239,4.66,4,2,47,39,7.365431472,0.576991566,2.455180903,79
NA,41.85331,-87.63321,Entire home/apt,79,1.62,17,329,23,59,7.995264462,0.122684382,1.720613172,233
NA,41.91895,-87.78034,Private room,12,0.24,4,81,6,45,7.944762988,0.3223057,8.689344339,153
NA,41.75711,-87.57761,Entire home/apt,49,0.97,1,364,5,291,9.749644919,0.624031364,8.821244347,120
NA,41.90989,-87.6898,Entire home/apt,43,1.08,1,78,5,86,9.206522879,0.440730538,3.942545132,999
NA,41.94298,-87.72534,Entire home/apt,1,0.03,1,0,0,1186,10.10205911,0.453721542,6.87406192,199
NA,41.87886,-87.68078,Private room,11,0.23,35,317,1,114,7.50651757,0.330619586,2.784001929,96
NA,41.72795,-87.57804,Shared room,39,0.79,23,0,8,92,10.32848789,1.317348517,10.73888592,21
NA,41.96378,-87.73556,Entire home/apt,35,0.68,1,0,0,450,9.296912607,0.442789544,8.264115327,99
NA,41.82922,-87.61972,Private room,57,1.11,1,337,14,38,7.834313661,0.364104757,3.417330118,45
NA,41.95562,-87.65335,Private room,51,1,2,14,14,66,12.89301064,0.139382307,5.501261314,50
NA,41.91341,-87.79084,Entire home/apt,79,1.59,2,345,15,44,7.677822968,0.326414808,9.124091555,110
NA,42.01357,-87.68642,Entire home/apt,366,7.23,2,343,70,52,12.16524673,0.635882637,9.845380799,195
NA,41.86875,-87.6611,Private room,63,1.24,1,9,23,44,7.579821351,0.492168929,1.826699527,102
NA,41.92131,-87.68675,Entire home/apt,14,0.27,2,180,1,142,10.00096043,0.330342096,4.307909737,229
NA,41.95818,-87.65246,Entire home/apt,120,2.35,1,0,0,1011,13.07377693,0.319173501,5.662342642,75
NA,41.70138,-87.669,Private room,0,NA,1,0,0,-1,7.404571236,0.157462285,12.380097,19
NA,41.91098,-87.69855,Entire home/apt,30,0.59,1,156,7,44,9.111191473,0.695222552,4.386083618,125
NA,41.9026,-87.70854,Entire home/apt,135,2.64,1,163,26,59,8.394355978,0.996598763,4.619626098,98
NA,41.93933,-87.6713,Entire home/apt,6,0.3,1,176,2,291,11.46918303,0.303104269,4.794145318,275
NA,41.89144,-87.61696,Entire home/apt,0,NA,68,365,0,-1,10.37403826,0.585421377,1.157038177,164
NA,41.95774,-87.72984,Private room,26,0.51,3,364,0,821,9.660641447,0.278338319,7.748047333,50
NA,41.90055,-87.66553,Entire home/apt,155,3.03,1,342,34,43,9.218030527,0.232484925,2.491064599,55
NA,41.84338,-87.63914,Entire home/apt,234,4.62,4,6,61,51,7.343010406,0.539811316,2.44935623,82
NA,41.97272,-87.77216,Entire home/apt,195,3.81,5,111,17,45,7.253499737,0.478425833,10.15097329,96
NA,41.90747,-87.63778,Entire home/apt,17,0.33,2,0,0,1210,10.46027217,0.208136819,2.072839912,214
NA,41.78477,-87.60005,Entire home/apt,129,2.53,1,307,23,53,8.318906032,0.420108729,6.641472019,151
NA,41.89553,-87.63284,Entire home/apt,127,2.5,1,142,51,44,9.986717003,0.138848074,1.214069939,410
NA,41.89833,-87.6934,Entire home/apt,163,3.23,19,342,18,52,8.393686825,0.686184507,3.742609519,184
NA,41.86415,-87.62809,Private room,200,4.02,2,55,37,38,8.668806173,0.229233255,0.967067584,171
NA,41.84529,-87.69685,Entire home/apt,157,3.09,2,58,41,38,5.09285696,0.625130469,4.304370616,106
NA,41.9162,-87.70473,Entire home/apt,68,1.38,1,251,27,59,9.353353893,0.583346938,4.863008599,109
NA,42.0035414,-87.66604117,Private room,25,0.51,2,311,9,52,13.14933608,0.297525397,8.878764063,60
NA,41.93038,-87.71157,Private room,63,1.24,1,0,0,954,10.20871154,0.056904298,5.739841964,31
NA,41.84672,-87.722,Private room,99,2.54,1,207,25,37,4.506618388,0.502930312,5.48001294,40
NA,41.89758,-87.62173,Entire home/apt,6,0.13,68,348,1,140,10.49669324,0.340272406,1.414498611,130
NA,41.94472,-87.65031,Entire home/apt,68,1.34,4,95,16,59,12.28875011,0.249682777,4.731219867,270
NA,41.86328,-87.62761,Private room,211,4.18,2,60,54,43,8.652216488,0.280377343,1.029547375,140
NA,41.72828,-87.57651,Shared room,58,1.15,23,348,16,57,10.39679538,1.398980389,10.73925185,25
NA,41.7298,-87.57804,Shared room,65,1.28,23,44,9,62,10.27965869,1.31274046,10.61578861,25
NA,41.94856,-87.70343,Private room,115,2.3,1,323,44,38,11.18847644,0.811107156,6.308605851,73
NA,41.93905,-87.68338,Entire home/apt,119,2.48,2,338,46,44,11.21281981,0.713915478,5.122988759,105
NA,41.8992,-87.68148,Entire home/apt,62,1.25,2,328,25,50,8.71809175,0.7646142,3.175184044,198
NA,41.9106,-87.63893,Entire home/apt,156,3.12,3,305,32,38,10.5972757,0.019959048,2.297238887,368
NA,41.95385,-87.6496,Entire home/apt,20,0.39,1,0,5,66,12.87021661,0.27909234,5.337382273,99
NA,41.96591,-87.65795,Private room,32,0.63,1,44,0,1095,13.4424672,0.028101974,6.250798852,66
NA,41.91826,-87.77921,Private room,14,0.28,4,361,7,44,8.02220562,0.357295198,8.615575146,150
NA,41.88738,-87.61719,Entire home/apt,9,0.18,5,0,0,1095,10.17041253,0.452039023,0.940239445,400
NA,41.95855,-87.73138,Entire home/apt,31,0.61,1,347,8,59,9.569264318,0.333618068,7.846989539,375
NA,41.91106,-87.66708,Entire home/apt,22,2.27,2,347,22,44,9.806433372,0.399243988,3.052110577,123
NA,41.91815,-87.64889,Entire home/apt,10,0.21,1,0,1,381,10.72793172,0.207390611,2.953485124,250
NA,41.88225,-87.64226,Entire home/apt,6,0.12,5,0,0,1070,8.959520206,0.097390347,0.738123419,400
NA,41.89213,-87.61855,Entire home/apt,4,0.08,5,0,0,1446,10.34597641,0.499817477,1.146500147,400
NA,41.83313,-87.61951,Entire home/apt,45,0.93,2,143,15,60,7.951394925,0.349556948,3.153384218,204
NA,41.94631,-87.65444,Entire home/apt,173,3.43,8,277,36,64,12.28679456,0.070978998,4.894997303,79
NA,41.84962,-87.68112,Entire home/apt,15,0.33,35,301,3,81,5.86675732,0.372128644,3.422470468,88
NA,41.89862,-87.62138,Entire home/apt,15,0.32,68,342,5,110,10.56237412,0.379231086,1.488646931,135
NA,41.98631,-87.67258,Private room,26,0.52,7,4,5,72,12.69036762,0.341224446,7.823322728,55
NA,41.84495,-87.65675,Entire home/apt,80,1.59,1,74,11,86,6.619791314,0.491674096,2.719778297,175
NA,41.97246,-87.81786,Entire home/apt,2,0.04,1,0,0,1494,4.765792196,0.867401031,12.15830672,250
NA,41.97074,-87.65582,Private room,77,1.53,1,189,30,37,13.60512193,0.19167364,6.548135248,97
NA,41.85117,-87.68089,Private room,71,1.4,1,353,19,46,5.955432725,0.272263997,3.351743443,90
NA,41.85709,-87.6568,Private room,88,1.75,1,1,0,949,7.163055671,0.58613286,2.067575086,100
NA,41.92944,-87.6406,Entire home/apt,7,0.14,1,260,1,360,11.62855687,0.719624396,3.591203886,289
NA,41.76768,-87.5705,Entire home/apt,24,0.47,4,173,1,71,10.01201463,0.258529943,8.278410208,80
NA,41.97239,-87.77103,Entire home/apt,149,2.94,5,331,13,52,7.316400183,0.414460856,10.08910917,99
NA,41.89221,-87.66575,Private room,27,0.54,1,0,0,563,8.723103779,0.464042109,2.19105822,88
NA,41.8187786,-87.60227639,Entire home/apt,3,0.89,1,314,3,59,8.503239738,0.859084518,4.36032909,165
NA,41.80391,-87.72712,Entire home/apt,52,2.06,1,342,22,44,1.852834218,0.303635039,7.378373623,99
NA,41.83358,-87.61904,Entire home/apt,105,2.1,1,171,28,55,7.987531552,0.377635786,3.127554681,141
NA,41.89637,-87.62944,Entire home/apt,17,0.37,1,133,2,186,10.15244736,0.056176342,1.260783231,115
NA,41.90222,-87.6655,Entire home/apt,359,7.27,2,28,61,47,9.317857404,0.138276704,2.563061944,119
NA,41.80034,-87.58555,Entire home/apt,102,2.04,57,279,14,66,9.163756561,0.086035115,5.884321881,126
NA,41.79923,-87.58534,Entire home/apt,101,2.03,57,340,16,51,9.167211695,0.090816766,5.958902957,131
NA,41.90142,-87.66277,Entire home/apt,200,3.99,2,12,29,52,9.347563243,0.291145256,2.414481657,172
NA,41.90869,-87.63329,Entire home/apt,192,3.81,18,72,40,45,10.67539887,0.316181253,2.119294111,118
NA,41.81503,-87.63397,Entire home/apt,112,2.23,1,365,20,186,6.769596399,0.417817532,4.357781941,69
NA,41.92208,-87.71617,Entire home/apt,47,1.66,1,73,19,50,9.595735445,0.654475171,5.607825519,123
NA,41.89303,-87.661,Private room,128,2.59,2,0,6,311,8.913271248,0.365484325,1.990786432,109
NA,41.95656,-87.68974,Entire home/apt,38,0.8,6,345,18,73,11.84034445,0.672730717,6.326081186,800
NA,41.84923,-87.68124,Entire home/apt,9,0.2,35,322,3,67,5.842289398,0.399294536,3.443334473,106
NA,41.92949,-87.65845,Entire home/apt,98,2.04,12,234,46,54,11.1509013,0.35898629,3.875626521,443
NA,41.97229,-87.77097,Entire home/apt,109,2.17,5,110,13,107,7.320077726,0.410556344,10.0821563,99
NA,42.0104,-87.67074,Entire home/apt,13,4.43,1,138,13,43,12.96667391,0.260311292,9.398395452,516
NA,41.83837,-87.71035,Entire home/apt,44,0.88,1,176,6,44,4.281371798,1.108431376,5.182448973,138
NA,41.90857527,-87.67185036,Entire home/apt,102,2.5,1,345,19,44,9.532978785,0.327336992,3.11337853,186
NA,41.93569,-87.65633,Entire home/apt,203,4.23,1,91,54,38,11.58437656,0.168377103,4.229495656,172
NA,41.91457,-87.64186,Entire home/apt,64,1.28,21,152,12,47,10.72990049,0.307548903,2.601155625,189
NA,41.82647,-87.6237,Private room,0,NA,1,0,0,-1,7.561703699,0.338322864,3.578005235,29
NA,41.89917,-87.67901,Entire home/apt,35,0.72,1,314,12,57,8.776984499,0.700241627,3.054974725,289
NA,41.87095,-87.68728,Entire home/apt,56,1.12,3,349,14,44,6.855778012,0.32104764,3.176948063,99
NA,41.89248,-87.63458,Entire home/apt,103,2.07,1,267,33,52,9.765573328,0.202766931,1.025970401,427
NA,41.94917,-87.65947,Entire home/apt,58,1.16,1,1,17,114,12.34939148,0.336863648,5.164483551,198
NA,41.91924,-87.6525,Entire home/apt,292,5.9,8,56,42,37,10.69002375,0.072794799,3.097442902,205
NA,41.68882,-87.60642,Entire home/apt,55,1.12,1,172,15,58,10.41601368,0.346996241,13.12255818,150
NA,41.91602,-87.63963,Entire home/apt,31,0.62,3,232,3,109,10.88120137,0.38232914,2.670961213,179
NA,41.97375,-87.69215,Entire home/apt,11,0.27,1,0,0,1145,11.61551174,0.528719807,7.426125948,118
NA,41.95442,-87.70504,Entire home/apt,134,2.75,1,345,38,43,11.03376661,0.814156701,6.678930831,119
NA,41.93753,-87.67338,Entire home/apt,138,2.76,1,332,42,51,11.31090808,0.437318804,4.741029678,128
NA,41.87582,-87.6793,Private room,170,3.43,8,13,41,58,7.371724159,0.162952967,2.707274805,66
NA,41.94793,-87.6461,Entire home/apt,9,0.19,1,0,0,1389,12.59084409,0.418138328,4.899774504,99
NA,41.85978,-87.65137,Entire home/apt,154,3.08,12,0,1,399,7.506519808,0.248724155,1.727694231,69
NA,41.98634,-87.77826,Private room,135,2.72,2,77,20,38,6.929694207,0.443540164,11.02203532,72
NA,41.84349,-87.63851,Entire home/apt,204,4.07,4,4,39,50,7.376082301,0.567919244,2.434981903,62
NA,41.87409,-87.73185,Private room,30,0.62,1,326,11,59,6.181002712,0.345010371,5.578795684,51
NA,41.96026,-87.68429,Entire home/apt,0,NA,1,226,0,-1,12.10616705,0.468829659,6.402308634,56
NA,41.92644,-87.69717,Entire home/apt,156,3.15,1,341,26,78,10.14884191,0.293595995,4.965474266,79
NA,41.75977,-87.56032,Entire home/apt,50,1.17,10,66,20,69,10.64273921,0.052471551,9.003051194,465
NA,41.87226,-87.70939,Private room,5,0.1,1,0,0,1459,6.398586517,0.146597365,4.364256844,68
NA,41.97977978,-87.84291165,Shared room,1,1,1,358,1,53,3.380084315,0.318338786,13.58738379,46
NA,41.88221,-87.67922,Entire home/apt,204,4.19,1,55,27,54,7.748342901,0.481820852,2.713193482,274
NA,41.91878,-87.75921,Entire home/apt,141,2.87,1,166,23,66,8.956948134,0.399611358,7.602902846,139
NA,41.67049,-87.65929,Entire home/apt,45,0.92,1,169,6,51,9.453548417,0.117797012,14.41529741,125
NA,41.94259,-87.6487,Entire home/apt,139,2.81,1,114,31,55,12.19850707,0.310291585,4.567899868,269
NA,41.89952,-87.6421,Entire home/apt,31,0.62,1,0,0,717,9.880593295,0.390092852,1.623405241,90
NA,41.92866,-87.71376,Entire home/apt,10,1.09,1,100,10,39,10.06719172,0.225139247,5.760698342,210
NA,41.89502,-87.67037,Private room,9,0.19,1,253,0,459,8.754924105,0.614922215,2.503951882,75
NA,41.80485,-87.60851,Entire home/apt,100,2.05,1,255,34,52,7.963502394,0.565054846,5.186202451,191
NA,41.95211,-87.6559,Entire home/apt,188,3.83,1,0,63,44,12.61477944,0.140204539,5.301799577,215
NA,41.81312,-87.7081,Private room,13,0.27,1,101,0,1092,3.058306098,0.627276119,6.195160396,42
NA,41.94374,-87.65449,Entire home/apt,37,0.75,1,42,0,1026,12.12619118,0.239463994,4.725525771,99
NA,41.8777,-87.68215,Entire home/apt,8,0.2,35,282,3,124,7.399261177,0.279307531,2.85844325,99
NA,41.90662,-87.67027,Entire home/apt,178,3.86,7,302,72,44,9.454110911,0.232694171,2.958911599,186
NA,42.00348,-87.66603,Private room,14,0.28,2,278,3,86,13.14938694,0.294945058,8.874498102,63
NA,41.93908,-87.67829,Private room,62,1.27,2,170,16,51,11.31118975,0.484224193,4.971278331,161
NA,41.91436,-87.70976,Entire home/apt,28,0.57,1,0,0,521,9.157830215,0.873502535,5.031903527,99
NA,41.94667,-87.64369,Entire home/apt,92,1.92,1,163,19,44,12.57532957,0.547288662,4.791726727,707
NA,41.85366,-87.635,Entire home/apt,171,3.55,6,325,53,52,7.930108622,0.208201047,1.710093745,363
NA,41.89806,-87.65788,Entire home/apt,241,5,1,78,53,37,9.296371378,0.17849783,2.060920701,184
NA,41.90429,-87.64053,Entire home/apt,52,1.06,1,0,0,948,10.19462823,0.421490916,1.899704227,135
NA,41.85121,-87.63371,Entire home/apt,33,0.67,17,127,6,53,7.889530879,0.184936357,1.867651611,446
NA,41.75234,-87.65656,Entire home/apt,2,0.04,4,83,0,1224,5.725246851,0.93247763,8.799588995,500
NA,41.85403,-87.7236,Private room,7,0.28,2,0,2,107,4.950570621,0.010943453,5.384042503,55
NA,41.79964,-87.59896,Private room,41,0.86,2,256,2,172,8.430693424,0.652902826,5.669566011,40
NA,41.93887,-87.67798,Private room,91,1.86,2,171,13,59,11.30373348,0.481590905,4.95000433,150
NA,41.84905,-87.68058,Entire home/apt,9,0.26,35,364,4,65,5.857086187,0.397454215,3.421266435,104
NA,41.96248,-87.66653,Entire home/apt,129,2.64,1,13,33,51,13.04865966,0.474769899,6.157930457,127
NA,41.886,-87.62516,Private room,0,NA,1,0,0,-1,9.791744535,0.094311051,0.601096658,60
NA,41.75241,-87.65611,Private room,3,0.08,4,89,0,1095,5.745763172,0.908666167,8.79077762,99
NA,41.84607,-87.61737,Private room,21,0.43,2,0,0,1092,8.458037249,0.212251298,2.311928466,114
NA,41.85893,-87.62676,Entire home/apt,82,1.71,4,0,0,891,8.507908579,0.396284533,1.33310365,213
NA,41.91394,-87.72486,Private room,0,NA,1,263,0,-1,8.955104055,0.753080833,5.749303968,65
NA,41.79483,-87.58385,Entire home/apt,124,2.54,57,335,17,60,9.223144198,0.177579662,6.269504986,133
NA,41.79806,-87.58394,Entire home/apt,139,2.83,57,314,20,62,9.235650699,0.196883009,6.063882722,145
NA,41.94038,-87.64828,Entire home/apt,44,0.9,1,0,1,324,12.07442763,0.279500902,4.414188071,100
NA,41.72808,-87.57732,Shared room,69,1.41,23,287,12,65,10.3612716,1.355817554,10.74065319,22
NA,41.89313,-87.66265,Entire home/apt,9,0.18,2,0,3,318,8.868893735,0.437738323,2.071847248,209
NA,41.88236,-87.64144,Entire home/apt,0,NA,1,0,0,-1,8.99524208,0.057403778,0.70022632,86
NA,41.93927,-87.71772,Entire home/apt,10,0.31,4,302,3,109,10.56891418,0.297543874,6.392081752,80
NA,41.89469,-87.66116,Entire home/apt,18,0.41,1,32,0,479,9.003565509,0.319375848,2.059655698,150
NA,41.89467,-87.68899,Entire home/apt,4,0.09,1,0,0,1256,8.259077069,0.376810966,3.428055816,80
NA,41.94885,-87.65745,Entire home/apt,151,3.08,2,262,27,72,12.37506395,0.227135329,5.109857822,207
NA,41.89574,-87.63563,Entire home/apt,1,0.02,1,0,0,1433,9.898890705,0.019997809,1.25809571,150
NA,41.89497,-87.65687,Entire home/apt,4,0.08,19,365,0,1039,9.151123644,0.108038592,1.881359847,1352
NA,41.96286,-87.66477,Entire home/apt,135,2.84,3,336,40,44,13.1079036,0.397585287,6.152228351,99
NA,41.96272,-87.66483,Entire home/apt,10,0.22,3,325,4,122,13.09771435,0.402885848,6.144065104,399
NA,41.88072,-87.64169,Entire home/apt,176,3.6,1,48,1,81,8.902650801,0.107536379,0.673894842,120
NA,41.95757,-87.72495,Entire home/apt,96,2.16,1,6,6,94,9.926443098,0.399966721,7.553674847,110
NA,41.89491,-87.65453,Entire home/apt,4,0.08,19,365,0,1145,9.221171698,0.087642757,1.780039741,1222
NA,41.89659,-87.6563,Entire home/apt,21,0.46,19,365,0,1008,9.260785375,0.04616839,1.929044003,1222
NA,41.98235,-87.71224,Entire home/apt,85,1.75,1,175,10,72,10.51695951,0.968449584,8.485509004,69
NA,41.87027,-87.63379,Private room,9,0.19,1,48,3,102,8.703608159,0.352269003,0.582539302,100
NA,41.89649,-87.65627,Entire home/apt,7,0.14,19,365,0,1033,9.256029451,0.040955338,1.923256311,1010
NA,41.89667,-87.65508,Entire home/apt,3,0.07,19,365,0,1044,9.303220589,0.02212502,1.883348489,1010
NA,41.89642,-87.65478,Entire home/apt,1,0.03,19,365,0,977,9.298446544,0.012364533,1.859608367,1010
NA,41.89463,-87.65636,Entire home/apt,8,0.17,19,365,0,1021,9.147791724,0.114683681,1.844968931,1010
NA,41.8946,-87.65474,Entire home/apt,3,0.07,19,365,0,977,9.197095481,0.106163735,1.774957606,1010
NA,41.89599,-87.65463,Entire home/apt,2,0.04,19,365,0,1176,9.278860388,0.022147005,1.833504661,1010
NA,41.8964,-87.65535,Entire home/apt,9,0.19,19,365,0,1095,9.279508397,0.019770697,1.881626953,1010
NA,41.89458,-87.65467,Entire home/apt,1,0.03,19,365,0,1177,9.198187902,0.108098803,1.771140801,1010
NA,41.89675,-87.65521,Entire home/apt,4,0.09,19,365,0,1097,9.303701613,0.029614327,1.892306221,1010
NA,41.89603,-87.6566,Entire home/apt,3,0.07,19,365,0,961,9.21966927,0.054326045,1.916188396,1429
NA,41.89634,-87.65513,Entire home/apt,1,0.03,19,365,0,1202,9.282977359,0.007625558,1.869949749,1429
NA,41.89472,-87.6551,Entire home/apt,2,0.05,19,365,0,1186,9.192468914,0.097104835,1.795359316,1429
NA,41.89656,-87.65613,Entire home/apt,0,NA,19,365,0,-1,9.264343162,0.037718212,1.920718382,1429
NA,41.8883,-87.62457,Private room,0,NA,1,0,0,-1,9.926841281,0.238341812,0.759524727,280
NA,41.93968,-87.77421,Entire home/apt,24,0.5,1,0,0,1093,7.619170199,1.624904944,8.956786322,80
NA,41.78402,-87.64688,Private room,0,NA,1,0,0,-1,5.763173727,0.365837199,6.558163995,100
NA,41.84545,-87.64669,Entire home/apt,154,3.15,2,349,22,134,7.081140721,0.117751217,2.434291457,186
NA,41.94035,-87.66589,Entire home/apt,111,2.86,1,302,33,57,11.65073621,0.260988255,4.725684922,181
NA,41.91568,-87.6395,Entire home/apt,52,1.08,1,311,21,59,10.86589224,0.358932859,2.646554376,314
NA,41.95676,-87.6783,Entire home/apt,75,1.54,1,158,24,75,12.45784199,0.247160617,6.039091327,100
NA,41.90822,-87.63859,Entire home/apt,19,0.41,3,262,1,262,10.47548775,0.150813437,2.132975481,1150
NA,41.80695,-87.60955,Entire home/apt,75,1.54,1,159,11,80,7.932609005,0.520524019,5.032313518,100
NA,41.75368,-87.65483,Private room,2,0.04,4,87,0,1100,5.775383451,0.855583063,8.693076614,119
NA,41.93585,-87.70986,Entire home/apt,77,1.61,1,353,16,45,10.59742473,0.261009063,5.914920661,151
NA,41.91295,-87.63452,Entire home/apt,46,0.94,4,348,12,45,10.8700654,0.286239421,2.418420372,735
NA,41.94344892,-87.73597687,Entire home/apt,4,1.79,1,156,4,44,9.53149874,0.39465647,7.344382315,161
NA,41.92258,-87.70096,Entire home/apt,166,3.46,3,145,32,51,9.833755253,0.207963312,4.951296134,132
NA,41.86026,-87.64718,Entire home/apt,8,0.16,1,0,0,1394,7.698214936,0.017572452,1.554273087,85
NA,42.0206,-87.66525,Private room,6,0.13,1,59,2,114,13.39663738,0.387938212,10.0212019,60
NA,41.89692,-87.67126,Entire home/apt,173,3.55,1,338,53,48,8.843377498,0.508453063,2.609735647,115
NA,41.92948,-87.64581,Private room,1,0.02,1,0,0,1473,11.48415795,0.455239775,3.651399195,199
NA,41.96888,-87.70612,Private room,62,1.27,4,0,0,954,10.86864083,0.232124196,7.5232925,47
NA,41.96838,-87.70797,Private room,83,1.72,4,0,0,920,10.77002903,0.1597584,7.551221863,52
NA,41.94069,-87.67892,Entire home/apt,235,4.91,4,223,75,40,11.40284815,0.449392622,5.083711498,181
NA,41.91864,-87.68169,Entire home/apt,71,1.48,1,0,12,136,9.933281159,0.347061376,3.981413285,500
NA,41.90618,-87.64076,Private room,88,2.02,1,0,22,41,10.29189134,0.294731475,2.027827769,143
NA,41.90543,-87.67264,Hotel room,3,2.5,10,314,3,65,9.320747026,0.289339617,3.004554691,219
NA,41.90702,-87.67183,Hotel room,10,0.3,10,343,8,44,9.438416925,0.310480348,3.041088929,247
