host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_since_last_review,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
TRUE,2,2,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90004,-77.10777,Entire home/apt,8,4,4,3,1125,TRUE,10,36,62,332,29,16,0,4.93,4.93,4.93,4.97,5,4.9,4.79,FALSE,1,1,0,0,1.14,48,1.129477,4.973405,3.788461,650
TRUE,16,24,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9148,-77.00931,Entire home/apt,3,1,2,4,90,TRUE,0,0,0,0,42,7,0,4.69,4.71,4.59,4.93,4.88,4.49,4.66,FALSE,16,16,0,0,0.34,82,0.6316,4.580439,1.553457,126
TRUE,3,7,TRUE,TRUE,"Cathedral Heights, McLean Gardens, Glover Park",38.93168,-77.07999,Shared room,1,1,1,31,1125,TRUE,19,49,79,354,28,1,0,4.37,4.3,3.93,4.81,4.85,4.56,4.48,TRUE,3,1,0,2,0.34,53,1.182484,5.930915,2.840551,28
FALSE,1,1,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91778,-77.02408,Entire home/apt,4,1,2,31,1125,TRUE,0,0,0,0,28,0,0,5,4.92,4.88,4.92,5,4.96,4.88,FALSE,1,1,0,0,0.34,48,0.18879,4.589025,0.997294,99
FALSE,1,3,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90719,-77.08389,Entire home/apt,2,,,31,365,TRUE,0,0,29,29,26,0,0,4.92,5,4.85,5,4.96,4.88,4.81,FALSE,1,1,0,0,0.34,43,1.034767,4.521396,2.49047,120
FALSE,8,14,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92446,-77.04199,Entire home/apt,3,1,2,31,1125,TRUE,0,14,44,248,26,4,0,4.33,4.63,4.67,4.42,4.46,4.88,4.33,FALSE,8,8,0,0,0.34,1033,0.551963,4.998022,1.221112,119
TRUE,4,5,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92098,-77.04187,Private room,2,1,1,31,1124,TRUE,7,10,36,232,27,6,1,5,5,4.85,4.96,5,5,4.67,FALSE,3,0,3,0,0.34,75,0.627061,4.757863,0.986632,68
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88018,-76.98937,Entire home/apt,3,1,1,31,1125,TRUE,13,43,73,348,26,0,0,4.81,4.85,4.85,4.81,4.81,4.69,4.65,FALSE,1,1,0,0,0.34,84,0.218609,3.211604,3.133963,225
TRUE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89277,-76.99799,Entire home/apt,6,3,4,31,1125,TRUE,30,60,90,364,3,3,0,5,5,5,5,5,5,5,FALSE,2,2,0,0,0.34,49,0.57144,3.507667,2.290011,170
FALSE,39,65,TRUE,TRUE,"Mayfair, Hillbrook, Mahaning Heights",38.89742,-76.94418,Private room,2,1,1,31,180,TRUE,13,43,73,348,22,1,1,4.09,4.55,3.86,4.73,4.73,4.18,4,FALSE,12,0,12,0,0.34,75,0.18336,5.860422,4.960277,43
FALSE,1,2,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.90275,-77.05315,Entire home/apt,2,1,2,31,1125,TRUE,0,0,0,0,18,0,0,4.94,5,5,4.94,5,5,4.88,FALSE,1,1,0,0,0.34,66,0.207442,3.589534,0.914347,130
FALSE,8,14,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92446,-77.0421,Entire home/apt,3,1,2,31,1125,TRUE,0,25,55,144,20,3,1,4.74,4.63,4.84,4.42,4.63,4.95,4.58,FALSE,8,8,0,0,0.34,2402,0.548718,4.99829,1.222413,97
FALSE,2,8,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.97184,-77.01228,Private room,2,1,1,31,1125,FALSE,0,0,0,0,20,0,0,4.7,4.75,4.95,4.7,4.8,4.8,4.8,FALSE,2,0,2,0,0.34,95,0.42848,8.37116,4.647116,66
FALSE,2,2,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90234,-77.01991,Entire home/apt,3,2,2,31,1125,TRUE,0,0,0,0,17,0,0,4.82,5,4.82,4.88,4.94,5,4.88,FALSE,2,1,1,0,0.34,39,0.296793,3.592456,0.960885,99
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92687,-77.02399,Entire home/apt,4,2,2,2,120,TRUE,0,7,7,7,16,5,0,5,5,5,5,5,4.93,4.93,FALSE,1,1,0,0,0.34,52,0.45888,5.210027,1.519949,199
FALSE,44,45,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92663,-77.0285,Private room,4,2,2,1,365,TRUE,30,60,90,179,12,5,0,4.58,4.67,4.67,4.75,4.67,4.67,4.42,FALSE,15,2,5,8,0.34,109,0.230678,5.16562,1.412657,177
FALSE,44,45,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92891,-77.0294,Private room,2,1,1,1,365,TRUE,22,52,82,171,12,8,0,4.5,4.42,4.75,4.58,4.42,4.83,4.25,TRUE,15,2,5,8,0.34,51,0.1826,5.318102,1.549832,100
FALSE,1,2,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91016,-76.99835,Entire home/apt,2,1,1,31,1125,TRUE,3,7,37,127,5,3,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.34,37,0.328869,4.516416,2.053333,200
FALSE,1,2,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.93552,-76.97227,Entire home/apt,10,5,7,4,29,TRUE,0,0,0,0,9,3,0,5,5,4.78,5,5,5,5,FALSE,1,1,0,0,0.34,143,1.190762,6.719804,3.943568,446
TRUE,8,8,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.89237,-76.99897,Entire home/apt,4,2,4,80,1125,TRUE,30,60,90,365,6,0,0,5,5,5,5,5,4.83,4.83,FALSE,8,8,0,0,0.34,1108,0.55672,3.454514,2.255737,298
FALSE,39,41,TRUE,TRUE,"Shaw, Logan Circle",38.90913,-77.02289,Private room,3,,1,1,29,TRUE,15,27,27,27,6,1,0,4,4.17,3.83,4.17,3.5,4.33,4.5,TRUE,39,0,39,0,0.34,2033,0.19234,4.01256,0.754377,112
FALSE,35,36,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91646,-77.03706,Entire home/apt,4,2,2,31,1125,TRUE,0,0,0,266,3,3,0,5,5,5,5,5,5,5,FALSE,33,33,0,0,0.34,60,0.508196,4.440968,0.638996,104
FALSE,4,6,TRUE,FALSE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89462,-77.00996,Private room,2,1,1,1,1125,TRUE,27,57,87,343,1,1,0,4,5,5,5,5,5,3,TRUE,4,0,4,0,0.34,47,0.255983,3.281574,1.670966,326
FALSE,1,1,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90215,-77.04775,Entire home/apt,2,1,1,31,365,TRUE,30,60,90,364,3,3,0,3.33,3.33,2.67,3.33,3.33,4.33,3,TRUE,1,1,0,0,0.34,38,0.167065,3.49431,0.672384,139
FALSE,3,3,TRUE,FALSE,"Capitol View, Marshall Heights, Benning Heights",38.89123,-76.92991,Private room,3,1,3,31,31,TRUE,30,60,90,365,1,1,0,5,5,5,5,5,5,5,FALSE,3,0,3,0,0.34,130,0.448551,6.318616,5.776546,422
FALSE,2641,7013,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8978,-77.01067,Private room,2,1,1,2,365,TRUE,20,46,76,95,2,2,0,5,5,4.5,5,5,5,5,TRUE,15,0,15,0,0.34,108,0.172441,3.463403,1.53405,198
FALSE,1,7,TRUE,TRUE,Historic Anacostia,38.85896,-76.98505,Private room,2,1,1,31,365,TRUE,25,55,85,360,3,3,0,4,4.33,4.67,5,3.67,3.67,4,TRUE,1,0,1,0,0.34,95,0.613133,2.830155,4.316375,50
TRUE,2,4,TRUE,TRUE,"Colonial Village, Shepherd Park, North Portal Estates",38.99688,-77.03934,Entire home/apt,3,2,2,4,1125,TRUE,11,16,36,311,3,3,1,5,5,5,5,5,5,5,TRUE,2,1,1,0,0.34,58,0.484884,9.9902,6.189271,100
FALSE,5,5,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90493,-76.98643,Private room,1,1,1,1000,1000,TRUE,13,25,37,269,10,0,0,4.89,4.4,4.9,4.9,4.7,4.1,4.5,FALSE,3,0,3,0,0.07,307,0.891205,4.546526,2.679492,500
TRUE,2,2,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9665,-77.00645,Entire home/apt,1,1,1,120,360,TRUE,0,0,0,260,11,1,0,5,4.6,4.8,5,5,4.2,4.4,FALSE,2,1,1,0,0.07,36,0.907721,8.065455,4.398468,65
FALSE,1,1,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90997,-77.05125,Entire home/apt,2,,1,31,1125,TRUE,30,60,90,365,1,0,0,4,5,3,5,4,5,4,FALSE,1,1,0,0,0.07,52,0.415927,4.057124,0.784198,125
FALSE,3,6,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90347,-77.06343,Entire home/apt,4,2,2,31,365,TRUE,0,15,45,244,6,1,0,4.5,5,4.33,4.67,4.75,4.75,4,FALSE,2,2,0,0,0.07,221,0.651005,3.797865,1.42945,295
FALSE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90236,-77.00088,Entire home/apt,6,2,2,31,1125,TRUE,0,0,0,0,6,0,0,5,4.83,5,5,5,5,5,TRUE,1,1,0,0,0.07,57,0.341266,3.979219,1.93805,200
FALSE,2,2,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92149,-77.00067,Private room,2,1,1,31,1125,TRUE,0,0,0,0,5,0,0,5,4.75,5,5,5,5,5,FALSE,1,0,1,0,0.07,1088,0.252422,5.174478,2.158552,41
TRUE,2,3,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92336,-77.04044,Entire home/apt,1,1,1,31,1125,TRUE,14,44,74,290,5,2,0,4.8,4.8,4.8,5,5,4.8,4.6,FALSE,2,1,1,0,0.07,408,0.520069,4.919089,1.130715,85
FALSE,9,11,TRUE,FALSE,"Georgetown, Burleith/Hillandale",38.90345,-77.05994,Private room,2,1,1,1,1125,TRUE,11,33,63,208,5,4,0,4.2,4.4,4.8,4.6,4.6,5,4.4,TRUE,9,0,9,0,0.07,38,0.545871,3.734122,1.248233,222
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.90651,-77.0301,Entire home/apt,3,1,1,31,1125,TRUE,0,0,0,0,5,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.07,246,0.402938,3.77582,0.363531,175
TRUE,12,22,TRUE,TRUE,"Near Southeast, Navy Yard",38.87978,-76.99912,Private room,2,2,2,31,1125,TRUE,0,0,11,101,4,0,0,4,4.5,4.5,4,4,4,4,FALSE,3,2,1,0,0.07,40,0.373199,2.797875,2.754806,55
FALSE,1,1,TRUE,FALSE,"Brightwood Park, Crestwood, Petworth",38.94352,-77.04099,Entire home/apt,4,,2,31,60,FALSE,0,0,0,0,5,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.07,80,1.019191,6.310394,2.515438,425
FALSE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89509,-76.99608,Entire home/apt,8,5,8,31,1125,TRUE,0,0,0,0,4,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.07,1003,0.628729,3.6965,2.319218,130
FALSE,1,1,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90081,-77.0105,Private room,2,1,1,31,1125,FALSE,0,0,0,0,4,0,0,4.75,5,5,4.75,5,5,5,FALSE,1,0,1,0,0.07,508,0.265697,3.657049,1.467025,85
FALSE,4,5,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.905,-77.03016,Entire home/apt,3,1,1,31,1125,FALSE,0,0,0,0,4,0,0,5,5,5,5,5,4.75,5,FALSE,4,4,0,0,0.07,43,0.312578,3.671893,0.388136,165
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93737,-77.03686,Entire home/apt,2,,1,31,1125,FALSE,0,0,0,0,4,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.07,290,0.695665,5.883797,2.081731,60
FALSE,1,2,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91308,-77.047,Private room,2,1,1,31,1125,FALSE,0,0,0,0,4,0,0,4.75,4.75,4.25,5,5,5,4.75,FALSE,1,0,1,0,0.07,475,0.305831,4.23641,0.671681,62
FALSE,283,320,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.033127,Entire home/apt,3,1,2,31,1125,TRUE,23,52,82,356,1,0,0,3,1,5,1,2,5,4,TRUE,11,11,0,0,0.07,44,0.10207,3.308045,0.541044,342
FALSE,10,16,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91692,-77.00879,Entire home/apt,4,3,3,3,1125,TRUE,27,57,87,361,4,2,0,5,5,5,5,5,5,5,FALSE,8,8,0,0,0.07,108,0.734852,4.727707,1.633831,999
FALSE,1,1,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.92133,-76.95899,Private room,2,1,1,31,1125,TRUE,0,0,0,0,4,0,0,5,5,5,5,5,5,4.67,TRUE,1,0,1,0,0.07,2627,1.550616,6.341897,4.242771,65
FALSE,327,383,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,5,2,2,31,1125,TRUE,28,58,88,362,1,0,0,4,5,5,4,4,5,5,TRUE,13,13,0,0,0.07,-1,0.102028,3.308033,0.540986,364
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93535,-77.03761,Entire home/apt,3,,1,31,1125,FALSE,0,0,0,0,4,0,0,3.75,4.5,4.25,4.5,4.75,4.25,4.5,FALSE,1,1,0,0,0.07,1266,0.583013,5.744252,1.942714,45
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.90908,-77.0299,Entire home/apt,2,1,1,31,1124,TRUE,0,0,0,0,4,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.07,60,0.460537,3.953278,0.393025,90
FALSE,1,2,TRUE,TRUE,"Near Southeast, Navy Yard",38.87859,-77.00361,Private room,2,1,1,31,1125,FALSE,0,0,0,0,3,0,0,4,4.33,3.67,4.33,4.33,4.67,3.33,FALSE,1,0,1,0,0.07,80,0.164785,2.569967,2.647647,110
FALSE,,,,,"Shaw, Logan Circle",38.90639,-77.02979,Entire home/apt,6,3,3,31,731,TRUE,0,0,0,0,2,0,0,3.5,5,4.5,5,5,5,4,TRUE,157,157,0,0,0.07,2202,0.40367,3.769378,0.380952,231
FALSE,35,158,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.91128,-77.05977,Entire home/apt,4,2,2,31,1125,TRUE,0,0,0,226,3,0,0,0,,,,,,,TRUE,32,32,0,0,0.07,448,0.874392,4.247695,1.244373,216
FALSE,1,1,TRUE,TRUE,"Friendship Heights, American University Park, Tenleytown",38.94335,-77.08919,Entire home/apt,8,4,8,31,1125,TRUE,0,0,0,0,3,0,0,5,5,5,5,5,5,4.5,FALSE,1,1,0,0,0.07,56,0.635139,6.862282,3.728575,249
TRUE,5,10,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90547,-76.93514,Private room,1,1,1,14,1125,TRUE,0,0,0,256,3,1,1,5,5,4.33,5,5,4.33,5,TRUE,5,0,5,0,0.07,293,0.18753,6.56551,5.394601,60
FALSE,2,2,TRUE,TRUE,"Douglas, Shipley Terrace",38.84781,-76.96959,Private room,4,2,2,31,1125,TRUE,0,0,0,0,3,0,0,4.67,4.67,5,5,5,4.33,4.67,FALSE,1,0,1,0,0.07,154,0.546543,3.621788,5.433178,64
FALSE,1,1,TRUE,TRUE,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87522,-77.02096,Entire home/apt,3,1,1,31,1125,TRUE,11,41,71,241,3,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.07,47,0.202281,1.825321,2.362815,100
FALSE,1,2,TRUE,TRUE,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87994,-77.02271,Entire home/apt,4,,2,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.07,129,0.34112,2.078706,2.025721,85
FALSE,,,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90108,-77.01885,Entire home/apt,2,,,31,731,TRUE,0,0,0,270,1,0,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.07,41,0.250162,3.524147,1.045705,115
FALSE,10,10,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90481,-77.04759,Private room,3,1,2,31,99,TRUE,30,60,90,365,1,0,0,5,5,5,5,5,5,5,TRUE,10,0,10,0,0.07,80,0.317054,3.674591,0.590082,522
FALSE,4057,4369,TRUE,TRUE,"Shaw, Logan Circle",38.910762,-77.028267,Entire home/apt,2,1,1,32,1125,TRUE,0,0,0,0,2,0,0,4.5,5,4.5,5,4,5,5,TRUE,235,235,0,0,0.07,1481,0.385586,4.078415,0.519368,206
FALSE,,,,,"Shaw, Logan Circle",38.91244,-77.0324,Entire home/apt,4,2,2,31,731,TRUE,0,0,0,45,1,0,0,5,5,5,4,5,5,2,TRUE,157,157,0,0,0.07,49,0.408577,4.172914,0.433137,198
FALSE,778,1341,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94483,-77.01643,Entire home/apt,8,4,4,31,1125,TRUE,0,0,0,0,2,0,0,1,1,1,1,1,1,1,TRUE,20,20,0,0,0.07,44,0.631496,6.496892,2.814016,202
FALSE,1,2,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91821,-77.01427,Entire home/apt,4,2,2,31,1125,TRUE,0,0,0,161,1,0,0,5,5,5,5,5,4,5,FALSE,1,1,0,0,0.07,129,0.520038,4.727552,1.419741,105
FALSE,4057,4369,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916821,-77.042776,Entire home/apt,2,1,1,32,1125,TRUE,0,0,0,271,1,0,0,2,4,2,4,3,5,1,TRUE,235,235,0,0,0.07,54,0.499028,4.473884,0.733303,125
FALSE,1,2,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.92631,-76.95291,Entire home/apt,2,,1,31,90,TRUE,0,0,0,0,1,0,0,5,5,4,5,5,4,5,FALSE,1,1,0,0,0.07,52,1.561731,6.812698,4.642657,150
FALSE,,,,,"Georgetown, Burleith/Hillandale",38.91254,-77.06555,Entire home/apt,2,1,1,31,731,TRUE,0,0,14,289,1,0,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.07,80,1.111062,4.423923,1.562515,114
FALSE,1,2,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91708,-77.0107,Entire home/apt,2,1,1,31,1125,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.07,93,0.644038,4.706395,1.546917,80
FALSE,4057,4369,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.902128,-77.051674,Entire home/apt,2,1,1,32,1125,TRUE,0,0,20,295,1,0,0,3,3,5,1,2,5,1,TRUE,235,235,0,0,0.07,143,0.122834,3.530523,0.857672,182
FALSE,1,2,TRUE,TRUE,"Hawthorne, Barnaby Woods, Chevy Chase",38.97455,-77.09208,Entire home/apt,2,1,1,30,365,TRUE,0,0,0,45,2,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.07,44,0.688392,8.927155,5.490805,100
FALSE,31,42,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.89294,-77.06831,Entire home/apt,2,,1,90,1125,TRUE,13,13,13,267,1,0,0,5,5,5,5,5,5,5,FALSE,31,31,0,0,0.07,37,0.2514,3.251672,1.933769,62
FALSE,1,1,TRUE,TRUE,"Colonial Village, Shepherd Park, North Portal Estates",38.99657,-77.03949,Private room,1,1,1,1,4,TRUE,5,7,8,264,1,0,0,4,4,5,4,5,4,5,FALSE,1,0,1,0,0.07,56,0.483753,9.968883,6.168058,70
FALSE,31,42,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.89287,-77.06902,Entire home/apt,3,1,1,90,1125,TRUE,0,0,1,276,1,0,0,5,5,5,5,5,5,5,FALSE,31,31,0,0,0.07,37,0.23727,3.26645,1.968679,67
FALSE,6,16,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.89415,-77.0701,Entire home/apt,2,,1,120,1125,TRUE,20,47,72,347,4,0,0,5,4.75,4.5,5,5,5,4.75,FALSE,6,6,0,0,0.07,36,0.133834,3.371607,1.976614,71
FALSE,5,5,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90618,-76.98498,Private room,1,1,1,1125,1125,TRUE,12,23,36,266,10,0,0,4.9,4.8,4.9,4.9,4.9,4.2,4.6,FALSE,3,0,3,0,0.08,49,0.958036,4.661618,2.75266,500
FALSE,4,5,TRUE,FALSE,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,2,1,1,31,3365,TRUE,25,55,85,360,11,5,0,4.7,4.5,4.5,4.8,4.9,4.9,4.6,TRUE,4,0,4,0,0.08,57,0.802405,9.420391,5.625868,90
FALSE,4,5,TRUE,FALSE,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,2,1,1,31,1000,TRUE,30,60,90,365,9,1,0,4.22,4.44,4.22,4.89,4.67,4.67,4.22,TRUE,4,0,4,0,0.08,74,0.802405,9.420391,5.625868,90
FALSE,2,3,TRUE,TRUE,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92696,-77.05303,Private room,2,1,1,2,7,TRUE,27,57,87,160,6,4,0,5,5,5,5,5,5,4.83,FALSE,2,0,2,0,0.08,-1,0.132818,5.228875,1.609287,275
FALSE,5,7,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93481,-77.0986,Entire home/apt,1,1,1,31,1125,TRUE,29,59,89,139,3,2,1,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.08,2406,1.398173,6.556585,3.784564,100
FALSE,2,3,TRUE,TRUE,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88008,-77.01963,Entire home/apt,1,1,1,27,90,TRUE,27,57,87,87,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.08,64,0.273336,2.15504,2.083142,149
FALSE,68,147,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89832,-77.02238,Entire home/apt,5,2,2,3,365,TRUE,3,18,36,82,6,3,1,4.83,4.83,4.67,5,5,5,4.83,FALSE,17,17,0,0,0.08,387,0.024506,3.29088,0.983691,445
FALSE,2,3,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8851,-77.00546,Entire home/apt,11,6,7,3,1125,TRUE,9,25,41,288,6,2,0,5,4.83,5,5,5,5,4.83,TRUE,2,2,0,0,0.08,960,0.016994,2.846737,2.258748,795
FALSE,1,1,TRUE,TRUE,"Mayfair, Hillbrook, Mahaning Heights",38.90037,-76.93872,Private room,1,1,1,32,210,TRUE,0,0,12,192,6,0,0,5,5,5,5,5,4.67,5,FALSE,1,0,1,0,0.08,76,0.433191,6.2138,5.224837,23
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.90975,-77.01951,Private room,2,1,1,31,1125,FALSE,0,0,0,0,6,0,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.08,144,0.261318,4.092971,0.938314,60
FALSE,1,1,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91542,-77.04378,Entire home/apt,2,1,1,120,120,TRUE,30,60,90,365,6,0,0,4.83,5,4.83,4.83,4.83,5,4.83,FALSE,1,1,0,0,0.08,106,0.401638,4.380959,0.674281,125
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88005,-76.9853,Entire home/apt,8,4,6,31,1125,FALSE,0,0,0,0,5,0,0,5,5,5,4.8,5,5,5,FALSE,1,1,0,0,0.08,77,0.084901,3.381015,3.314901,275
TRUE,4,5,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92143,-77.04263,Private room,1,1,1,31,1124,TRUE,0,0,0,0,4,0,0,4.75,5,4.75,5,5,5,4.75,FALSE,3,0,3,0,0.08,2212,0.577167,4.790909,1.027763,69
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88313,-77.00121,Entire home/apt,4,1,2,31,1125,TRUE,0,0,0,0,6,0,0,4.67,5,4.33,4.67,4.67,4.67,4.67,TRUE,1,1,0,0,0.08,80,0.247681,2.885101,2.517219,450
FALSE,1,2,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93611,-77.03322,Entire home/apt,1,,1,31,75,TRUE,14,44,73,73,4,0,0,5,5,4.75,5,4.75,4.75,5,FALSE,1,1,0,0,0.08,44,0.52522,5.801544,2.004302,65
FALSE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89445,-76.98305,Entire home/apt,5,1,1,31,1125,FALSE,0,0,0,0,6,0,0,4.83,5,4.67,5,5,5,5,FALSE,2,2,0,0,0.08,37,0.620044,4.1143,2.986563,95
FALSE,3,3,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94353,-77.04308,Entire home/apt,8,4,4,31,1125,TRUE,29,59,89,363,5,0,0,4.75,4.75,4.25,5,5,4.75,4,FALSE,3,3,0,0,0.08,67,0.997173,6.315118,2.528078,250
FALSE,1,1,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90696,-77.08194,Entire home/apt,5,3,2,3,1125,TRUE,11,37,56,56,5,4,1,5,5,4.8,5,5,4.8,5,FALSE,1,1,0,0,0.08,116,0.956532,4.452781,2.387177,750
FALSE,1,1,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91202,-77.04907,Entire home/apt,1,,1,31,120,FALSE,0,0,0,0,5,0,0,4.8,4.8,5,5,5,5,4.2,FALSE,1,1,0,0,0.08,46,0.342818,4.178188,0.725705,89
